source,channel,slice,wid,median_intensity
v1,CONC,1,PB000138_H17,0.011128148
v1,CONC,2,PB000138_H17,0.01153619
v1,CONC,3,PB000138_H17,0.011366084
v1,CONC,4,PB000138_H17,0.010912151
v1,CONC,5,PB000138_H17,0.010442028
v1,CONC,6,PB000138_H17,0.01122076
v1,CONC,7,PB000138_H17,0.010156514
v1,CONC,8,PB000138_H17,0.013560699
v1,CONC,9,PB000138_H17,0.013490649
v1,CONC,10,PB000138_H17,0.013277377
v1,CONC,11,PB000138_H17,0.013091654
v1,CONC,0,PB000138_I21,0.014806042
v1,CONC,1,PB000138_I21,0.015024135
v1,CONC,2,PB000138_I21,0.016378121
v1,CONC,3,PB000138_I21,0.017428236
v1,CONC,4,PB000138_I21,0.01732019
v1,CONC,5,PB000138_I21,0.016611416
v1,CONC,6,PB000138_I21,0.016330402
v1,CONC,7,PB000138_I21,0.01591974
v1,CONC,8,PB000138_I21,0.01583918
v1,CONC,9,PB000138_I21,0.01533881
v1,CONC,10,PB000138_I21,0.015019754
v1,CONC,11,PB000138_I21,0.014934118
v1,CONC,0,PB000138_J03,0.016964495
v1,CONC,1,PB000138_J03,0.018584093
v1,CONC,2,PB000138_J03,0.019003423
v1,CONC,3,PB000138_J03,0.019132607
v1,CONC,4,PB000138_J03,0.018541995
v1,CONC,5,PB000138_J03,0.017769543
v1,CONC,6,PB000138_J03,0.017279366
v1,CONC,7,PB000138_J03,0.017106298
v1,CONC,8,PB000138_J03,0.016328432
v1,CONC,9,PB000138_J03,0.016019624
v1,CONC,10,PB000138_J03,0.015622504
v1,CONC,11,PB000138_J03,0.015388669
v1,CONC,0,PB000138_J14,0.013814591
v1,CONC,1,PB000138_J14,0.017060485
v1,CONC,2,PB000138_J14,0.020460768
v1,CONC,3,PB000138_J14,0.020979244
v1,CONC,4,PB000138_J14,0.020878559
v1,CONC,5,PB000138_J14,0.020619081
v1,CONC,6,PB000138_J14,0.019548874
v1,CONC,7,PB000138_J14,0.01896391
v1,CONC,8,PB000138_J14,0.018266391
v1,CONC,9,PB000138_J14,0.017423473
v1,CONC,10,PB000138_J14,0.016458334
v1,CONC,11,PB000138_J14,0.016065788
v1,CONC,0,PB000138_K11,0.009808222
v1,CONC,1,PB000138_K11,0.010991305
v1,CONC,2,PB000138_K11,0.010785936
v1,CONC,3,PB000138_K11,0.011170759
v1,CONC,4,PB000138_K11,0.011117696
v1,CONC,5,PB000138_K11,0.01080817
v1,CONC,6,PB000138_K11,0.010630298
v1,CONC,7,PB000138_K11,0.0105328085
v1,CONC,8,PB000138_K11,0.010329945
v1,CONC,9,PB000138_K11,0.010067825
v1,CONC,10,PB000138_K11,0.0100856535
v1,CONC,11,PB000138_K11,0.009928454
v1,CONC,0,PB000138_L07,0.017502783
v1,CONC,1,PB000138_L07,0.017696273
v1,CONC,2,PB000138_L07,0.019302042
v1,CONC,3,PB000138_L07,0.020840267
v1,CONC,4,PB000138_L07,0.020444984
v1,CONC,5,PB000138_L07,0.019884167
v1,CONC,6,PB000138_L07,0.018894475
v1,CONC,7,PB000138_L07,0.018078413
v1,CONC,8,PB000138_L07,0.017473115
v1,CONC,9,PB000138_L07,0.016847342
v1,CONC,10,PB000138_L07,0.01621253
v1,CONC,11,PB000138_L07,0.01562562
v1,CONC,0,PB000138_L18,0.016212726
v1,CONC,1,PB000138_L18,0.018488213
v1,CONC,2,PB000138_L18,0.01909871
v1,CONC,3,PB000138_L18,0.018736567
v1,CONC,4,PB000138_L18,0.018100616
v1,CONC,5,PB000138_L18,0.017469026
v1,CONC,6,PB000138_L18,0.01682242
v1,CONC,7,PB000138_L18,0.015959727
v1,CONC,8,PB000138_L18,0.015277429
v1,CONC,9,PB000138_L18,0.014879898
v1,CONC,10,PB000138_L18,0.014336452
v1,CONC,11,PB000138_L18,0.014005512
v1,CONC,0,PB000138_M23,0.014405495
v1,CONC,1,PB000138_M23,0.017257964
v1,CONC,2,PB000138_M23,0.02072122
v1,CONC,3,PB000138_M23,0.021718517
v1,CONC,4,PB000138_M23,0.021627845
v1,CONC,5,PB000138_M23,0.021010887
v1,CONC,6,PB000138_M23,0.020248493
v1,CONC,7,PB000138_M23,0.019763712
v1,CONC,8,PB000138_M23,0.019077923
v1,CONC,9,PB000138_M23,0.018446036
v1,CONC,10,PB000138_M23,0.01779127
v1,CONC,11,PB000138_M23,0.017329661
v1,CONC,0,PB000138_N04,0.0069041583
v1,CONC,1,PB000138_N04,0.0071004434
v1,CONC,2,PB000138_N04,0.007334626
v1,CONC,3,PB000138_N04,0.00709363
v1,CONC,4,PB000138_N04,0.007239639
v1,CONC,5,PB000138_N04,0.007127233
v1,CONC,6,PB000138_N04,0.007038757
v1,CONC,7,PB000138_N04,0.007092584
v1,CONC,8,PB000138_N04,0.0070222244
v1,CONC,9,PB000138_N04,0.0065191635
v1,CONC,10,PB000138_N04,0.0066719446
v1,CONC,11,PB000138_N04,0.0061376765
v1,CONC,0,PB000138_N15,0.017879806
v1,CONC,1,PB000138_N15,0.018862154
v1,CONC,2,PB000138_N15,0.019619158
v1,CONC,3,PB000138_N15,0.018932294
v1,CONC,4,PB000138_N15,0.018470878
v1,CONC,5,PB000138_N15,0.01752511
v1,CONC,6,PB000138_N15,0.016822573
v1,CONC,7,PB000138_N15,0.015936619
v1,CONC,8,PB000138_N15,0.015511327
v1,CONC,9,PB000138_N15,0.014893915
v1,CONC,10,PB000138_N15,0.014533789
v1,CONC,11,PB000138_N15,0.014221959
v1,CONC,0,PB000138_O09,0.006471276
v1,CONC,1,PB000138_O09,0.008095379
v1,CONC,2,PB000138_O09,0.010780514
v1,CONC,3,PB000138_O09,0.011164082
v1,CONC,4,PB000138_O09,0.010797805
v1,CONC,5,PB000138_O09,0.010595404
v1,CONC,6,PB000138_O09,0.010131632
v1,CONC,7,PB000138_O09,0.009384148
v1,CONC,8,PB000138_O09,0.009055791
v1,CONC,9,PB000138_O09,0.008695673
v1,CONC,10,PB000138_O09,0.008218678
v1,CONC,11,PB000138_O09,0.007983447
v1,CONC,0,PB000139_B04,0.01430212
v1,CONC,1,PB000139_B04,0.016156122
v1,CONC,2,PB000139_B04,0.017979285
v1,CONC,3,PB000139_B04,0.018776469
v1,CONC,4,PB000139_B04,0.018974036
v1,CONC,5,PB000139_B04,0.017872475
v1,CONC,6,PB000139_B04,0.018090429
v1,CONC,7,PB000139_B04,0.017736798
v1,CONC,8,PB000139_B04,0.016859671
v1,CONC,9,PB000139_B04,0.016527317
v1,CONC,10,PB000139_B04,0.01602266
v1,CONC,11,PB000139_B04,0.015709927
v1,CONC,0,PB000139_C10,0.015559856
v1,CONC,1,PB000139_C10,0.016745076
v1,CONC,2,PB000139_C10,0.017753117
v1,CONC,3,PB000139_C10,0.017125402
v1,CONC,4,PB000139_C10,0.016050514
v1,CONC,5,PB000139_C10,0.01586282
v1,CONC,6,PB000139_C10,0.01573498
v1,CONC,7,PB000139_C10,0.01535337
v1,CONC,8,PB000139_C10,0.014953289
v1,CONC,9,PB000139_C10,0.014722872
v1,CONC,10,PB000139_C10,0.014232125
v1,CONC,11,PB000139_C10,0.014175612
v1,CONC,0,PB000139_G03,0.016126057
v1,CONC,1,PB000139_G03,0.01808235
v1,CONC,2,PB000139_G03,0.019155106
v1,CONC,3,PB000139_G03,0.018903904
v1,CONC,4,PB000139_G03,0.018697508
v1,CONC,5,PB000139_G03,0.01833297
v1,CONC,6,PB000139_G03,0.01805381
v1,CONC,7,PB000139_G03,0.017476808
v1,CONC,8,PB000139_G03,0.01690198
v1,CONC,9,PB000139_G03,0.016460663
v1,CONC,10,PB000139_G03,0.016165983
v1,CONC,11,PB000139_G03,0.015830005
v1,CONC,0,PB000139_H12,0.018345464
v1,CONC,1,PB000139_H12,0.019865058
v1,CONC,2,PB000139_H12,0.019870128
v1,CONC,3,PB000139_H12,0.019215893
v1,CONC,4,PB000139_H12,0.01865465
v1,CONC,5,PB000139_H12,0.018084727
v1,CONC,6,PB000139_H12,0.017719263
v1,CONC,7,PB000139_H12,0.016824087
v1,CONC,8,PB000139_H12,0.016166959
v1,CONC,9,PB000139_H12,0.015462231
v1,CONC,10,PB000139_H12,0.014934895
v1,CONC,11,PB000139_H12,0.014457885
v1,CONC,0,PB000139_I06,0.012612438
v1,CONC,1,PB000139_I06,0.013089447
v1,CONC,2,PB000139_I06,0.0141263185
v1,CONC,3,PB000139_I06,0.014088964
v1,CONC,4,PB000139_I06,0.01408672
v1,CONC,5,PB000139_I06,0.013951553
v1,CONC,6,PB000139_I06,0.013653024
v1,CONC,7,PB000139_I06,0.0132680135
v1,CONC,8,PB000139_I06,0.012854674
v1,CONC,9,PB000139_I06,0.012605129
v1,CONC,10,PB000139_I06,0.012312805
v1,CONC,11,PB000139_I06,0.012036732
v1,CONC,0,PB000139_K09,0.01119119
v1,CONC,1,PB000139_K09,0.011442326
v1,CONC,2,PB000139_K09,0.011979832
v1,CONC,3,PB000139_K09,0.012670746
v1,CONC,4,PB000139_K09,0.012410187
v1,CONC,5,PB000139_K09,0.012631834
v1,CONC,6,PB000139_K09,0.012188038
v1,CONC,7,PB000139_K09,0.011842603
v1,CONC,8,PB000139_K09,0.01149994
v1,CONC,9,PB000139_K09,0.011093705
v1,CONC,10,PB000139_K09,0.011194547
v1,CONC,11,PB000139_K09,0.011171804
v1,CONC,0,PB000139_N05,0.0108490735
v1,CONC,1,PB000139_N05,0.011847377
v1,CONC,2,PB000139_N05,0.012273783
v1,CONC,3,PB000139_N05,0.013383588
v1,CONC,4,PB000139_N05,0.013678963
v1,CONC,5,PB000139_N05,0.013572228
v1,CONC,6,PB000139_N05,0.01346788
v1,CONC,7,PB000139_N05,0.013036
v1,CONC,8,PB000139_N05,0.012877994
v1,CONC,9,PB000139_N05,0.0126390215
v1,CONC,10,PB000139_N05,0.012289496
v1,CONC,11,PB000139_N05,0.012108992
v1,CONC,0,PB000139_O07,0.011331439
v1,CONC,1,PB000139_O07,0.0115282815
v1,CONC,2,PB000139_O07,0.0115406625
v1,CONC,3,PB000139_O07,0.011633598
v1,CONC,4,PB000139_O07,0.011698147
v1,CONC,5,PB000139_O07,0.011512598
v1,CONC,6,PB000139_O07,0.011361847
v1,CONC,7,PB000139_O07,0.011210149
v1,CONC,8,PB000139_O07,0.011048708
v1,CONC,9,PB000139_O07,0.01078398
v1,CONC,10,PB000139_O07,0.010741359
v1,CONC,11,PB000139_O07,0.010621602
v1,CONC,0,PB000139_O11,0.012224127
v1,CONC,1,PB000139_O11,0.013808217
v1,CONC,2,PB000139_O11,0.016089866
v1,CONC,3,PB000139_O11,0.017191263
v1,CONC,4,PB000139_O11,0.017210014
v1,CONC,5,PB000139_O11,0.016413942
v1,CONC,6,PB000139_O11,0.015324063
v1,CONC,7,PB000139_O11,0.0149635
v1,CONC,8,PB000139_O11,0.014288743
v1,CONC,9,PB000139_O11,0.013958549
v1,CONC,10,PB000139_O11,0.013686114
v1,CONC,11,PB000139_O11,0.013127362
v1,CONC,0,PB000140_B04,0.017723344
v1,CONC,1,PB000140_B04,0.019428348
v1,CONC,2,PB000140_B04,0.020598972
v1,CONC,3,PB000140_B04,0.02091028
v1,CONC,4,PB000140_B04,0.020895524
v1,CONC,5,PB000140_B04,0.021072578
v1,CONC,6,PB000140_B04,0.019545719
v1,CONC,7,PB000140_B04,0.020212155
v1,CONC,8,PB000140_B04,0.019571293
v1,CONC,9,PB000140_B04,0.019384619
v1,CONC,10,PB000140_B04,0.018699076
v1,CONC,11,PB000140_B04,0.018299662
v1,CONC,0,PB000140_C10,0.014795645
v1,CONC,1,PB000140_C10,0.017397823
v1,CONC,2,PB000140_C10,0.016698208
v1,CONC,3,PB000140_C10,0.018162321
v1,CONC,4,PB000140_C10,0.01824208
v1,CONC,5,PB000140_C10,0.017788228
v1,CONC,6,PB000140_C10,0.017336048
v1,CONC,7,PB000140_C10,0.016696768
v1,CONC,8,PB000140_C10,0.01638911
v1,CONC,9,PB000140_C10,0.015763635
v1,CONC,10,PB000140_C10,0.015571985
v1,CONC,11,PB000140_C10,0.015359037
v1,CONC,0,PB000140_E02,0.017477695
v1,CONC,1,PB000140_E02,0.020949548
v1,CONC,2,PB000140_E02,0.022873506
v1,CONC,3,PB000140_E02,0.022647657
v1,CONC,4,PB000140_E02,0.022344086
v1,CONC,5,PB000140_E02,0.021948209
v1,CONC,6,PB000140_E02,0.02059054
v1,CONC,7,PB000140_E02,0.019955993
v1,CONC,8,PB000140_E02,0.019340672
v1,CONC,9,PB000140_E02,0.018732496
v1,CONC,10,PB000140_E02,0.017926257
v1,CONC,11,PB000140_E02,0.017425053
v1,CONC,0,PB000140_G03,0.01439824
v1,CONC,1,PB000140_G03,0.01508946
v1,CONC,2,PB000140_G03,0.016425718
v1,CONC,3,PB000140_G03,0.016466362
v1,CONC,4,PB000140_G03,0.015825395
v1,CONC,5,PB000140_G03,0.01546739
v1,CONC,6,PB000140_G03,0.015202779
v1,CONC,7,PB000140_G03,0.014737219
v1,CONC,8,PB000140_G03,0.014361329
v1,CONC,9,PB000140_G03,0.01431065
v1,CONC,10,PB000140_G03,0.013815427
v1,CONC,11,PB000140_G03,0.013358445
v1,CONC,0,PB000140_H12,0.013374547
v1,CONC,1,PB000140_H12,0.01490364
v1,CONC,2,PB000140_H12,0.01570737
v1,CONC,3,PB000140_H12,0.015581979
v1,CONC,4,PB000140_H12,0.015702972
v1,CONC,5,PB000140_H12,0.015252439
v1,CONC,6,PB000140_H12,0.014858694
v1,CONC,7,PB000140_H12,0.014627479
v1,CONC,8,PB000140_H12,0.014076763
v1,CONC,9,PB000140_H12,0.01391512
v1,CONC,10,PB000140_H12,0.013683212
v1,CONC,11,PB000140_H12,0.013385962
v1,CONC,0,PB000140_I06,0.013764466
v1,CONC,1,PB000140_I06,0.01512452
v1,CONC,2,PB000140_I06,0.015772335
v1,CONC,3,PB000140_I06,0.015642677
v1,CONC,4,PB000140_I06,0.015161581
v1,CONC,5,PB000140_I06,0.014573021
v1,CONC,6,PB000140_I06,0.014271505
v1,CONC,7,PB000140_I06,0.013777999
v1,CONC,8,PB000140_I06,0.013416431
v1,CONC,9,PB000140_I06,0.013075187
v1,CONC,10,PB000140_I06,0.012774279
v1,CONC,11,PB000140_I06,0.012766607
v1,CONC,0,PB000140_K09,0.01574412
v1,CONC,1,PB000140_K09,0.015473263
v1,CONC,2,PB000140_K09,0.016239185
v1,CONC,3,PB000140_K09,0.01638351
v1,CONC,4,PB000140_K09,0.015955217
v1,CONC,5,PB000140_K09,0.01539918
v1,CONC,6,PB000140_K09,0.015174519
v1,CONC,7,PB000140_K09,0.014491446
v1,CONC,8,PB000140_K09,0.014482293
v1,CONC,9,PB000140_K09,0.014392605
v1,CONC,10,PB000140_K09,0.013876532
v1,CONC,11,PB000140_K09,0.013542252
v1,CONC,0,PB000140_N05,0.013168029
v1,CONC,1,PB000140_N05,0.015558372
v1,CONC,2,PB000140_N05,0.017579664
v1,CONC,3,PB000140_N05,0.017332688
v1,CONC,4,PB000140_N05,0.017281068
v1,CONC,5,PB000140_N05,0.016982267
v1,CONC,6,PB000140_N05,0.015880898
v1,CONC,7,PB000140_N05,0.015779126
v1,CONC,8,PB000140_N05,0.015183516
v1,CONC,9,PB000140_N05,0.01472539
v1,CONC,10,PB000140_N05,0.01427863
v1,CONC,11,PB000140_N05,0.013935752
v1,CONC,0,PB000140_O07,0.012204866
v1,CONC,1,PB000140_O07,0.014713254
v1,CONC,2,PB000140_O07,0.015363762
v1,CONC,3,PB000140_O07,0.016565267
v1,CONC,4,PB000140_O07,0.01675523
v1,CONC,5,PB000140_O07,0.016172959
v1,CONC,6,PB000140_O07,0.016021764
v1,CONC,7,PB000140_O07,0.01574617
v1,CONC,8,PB000140_O07,0.015641406
v1,CONC,9,PB000140_O07,0.014823113
v1,CONC,10,PB000140_O07,0.014451383
v1,CONC,11,PB000140_O07,0.013932007
v1,CONC,0,PB000140_O11,0.0137699265
v1,CONC,1,PB000140_O11,0.0150291575
v1,CONC,2,PB000140_O11,0.015475176
v1,CONC,3,PB000140_O11,0.015111767
v1,CONC,4,PB000140_O11,0.014768566
v1,CONC,5,PB000140_O11,0.014400473
v1,CONC,6,PB000140_O11,0.014239025
v1,CONC,7,PB000140_O11,0.013547223
v1,CONC,8,PB000140_O11,0.013250121
v1,CONC,9,PB000140_O11,0.013317473
v1,CONC,10,PB000140_O11,0.013281061
v1,CONC,11,PB000140_O11,0.0131383585
v1,PHAandWGA,0,PB000137_B22,0.06435403
v1,PHAandWGA,1,PB000137_B22,0.062060576
v1,PHAandWGA,2,PB000137_B22,0.06562299
v1,PHAandWGA,3,PB000137_B22,0.06649775
v1,PHAandWGA,4,PB000137_B22,0.067474715
v1,PHAandWGA,5,PB000137_B22,0.06834045
v1,PHAandWGA,6,PB000137_B22,0.06818919
v1,PHAandWGA,7,PB000137_B22,0.06526499
v1,PHAandWGA,8,PB000137_B22,0.06383931
v1,PHAandWGA,9,PB000137_B22,0.060777944
v1,PHAandWGA,10,PB000137_B22,0.061819457
v1,PHAandWGA,11,PB000137_B22,0.06303355
v1,PHAandWGA,0,PB000137_C05,0.07281278
v1,PHAandWGA,1,PB000137_C05,0.081501305
v1,PHAandWGA,2,PB000137_C05,0.086879715
v1,PHAandWGA,3,PB000137_C05,0.08504933
v1,PHAandWGA,4,PB000137_C05,0.08157718
v1,PHAandWGA,5,PB000137_C05,0.076412424
v1,PHAandWGA,6,PB000137_C05,0.075279206
v1,PHAandWGA,7,PB000137_C05,0.07105928
v1,PHAandWGA,8,PB000137_C05,0.069030255
v1,PHAandWGA,9,PB000137_C05,0.06644434
v1,PHAandWGA,10,PB000137_C05,0.062836476
v1,PHAandWGA,11,PB000137_C05,0.06313611
v1,PHAandWGA,0,PB000137_D12,0.07270443
v1,PHAandWGA,1,PB000137_D12,0.083564065
v1,PHAandWGA,2,PB000137_D12,0.0872215
v1,PHAandWGA,3,PB000137_D12,0.086759396
v1,PHAandWGA,4,PB000137_D12,0.085822225
v1,PHAandWGA,5,PB000137_D12,0.08417819
v1,PHAandWGA,6,PB000137_D12,0.08332022
v1,PHAandWGA,7,PB000137_D12,0.079797275
v1,PHAandWGA,8,PB000137_D12,0.07669039
v1,PHAandWGA,9,PB000137_D12,0.07218002
v1,PHAandWGA,10,PB000137_D12,0.069283724
v1,PHAandWGA,11,PB000137_D12,0.06722647
v1,PHAandWGA,0,PB000137_E16,0.06073885
v1,PHAandWGA,1,PB000137_E16,0.06497652
v1,PHAandWGA,2,PB000137_E16,0.06831378
v1,PHAandWGA,3,PB000137_E16,0.06826189
v1,PHAandWGA,4,PB000137_E16,0.067771815
v1,PHAandWGA,5,PB000137_E16,0.065961994
v1,PHAandWGA,6,PB000137_E16,0.06401699
v1,PHAandWGA,7,PB000137_E16,0.06303922
v1,PHAandWGA,8,PB000137_E16,0.06223674
v1,PHAandWGA,9,PB000137_E16,0.061708502
v1,PHAandWGA,10,PB000137_E16,0.061043408
v1,PHAandWGA,11,PB000137_E16,0.05647402
v1,PHAandWGA,0,PB000137_F06,0.05273225
v1,PHAandWGA,1,PB000137_F06,0.054063722
v1,PHAandWGA,2,PB000137_F06,0.058156908
v1,PHAandWGA,3,PB000137_F06,0.059876807
v1,PHAandWGA,4,PB000137_F06,0.061863184
v1,PHAandWGA,5,PB000137_F06,0.060202226
v1,PHAandWGA,6,PB000137_F06,0.0607685
v1,PHAandWGA,7,PB000137_F06,0.060800996
v1,PHAandWGA,8,PB000137_F06,0.058436252
v1,PHAandWGA,9,PB000137_F06,0.056707773
v1,PHAandWGA,10,PB000137_F06,0.054212123
v1,PHAandWGA,11,PB000137_F06,0.052679647
v1,PHAandWGA,0,PB000137_F20,0.05804625
v1,PHAandWGA,1,PB000137_F20,0.06533073
v1,PHAandWGA,2,PB000137_F20,0.07041149
v1,PHAandWGA,3,PB000137_F20,0.070320025
v1,PHAandWGA,4,PB000137_F20,0.07082597
v1,PHAandWGA,5,PB000137_F20,0.06875419
v1,PHAandWGA,6,PB000137_F20,0.067323595
v1,PHAandWGA,7,PB000137_F20,0.06613897
v1,PHAandWGA,8,PB000137_F20,0.06502938
v1,PHAandWGA,9,PB000137_F20,0.06299554
v1,PHAandWGA,10,PB000137_F20,0.06070062
v1,PHAandWGA,11,PB000137_F20,0.059387192
v1,PHAandWGA,0,PB000137_G02,0.04877568
v1,PHAandWGA,1,PB000137_G02,0.051493317
v1,PHAandWGA,2,PB000137_G02,0.054803878
v1,PHAandWGA,3,PB000137_G02,0.057404865
v1,PHAandWGA,4,PB000137_G02,0.055050932
v1,PHAandWGA,5,PB000137_G02,0.053711064
v1,PHAandWGA,6,PB000137_G02,0.052859828
v1,PHAandWGA,7,PB000137_G02,0.053361215
v1,PHAandWGA,8,PB000137_G02,0.051805124
v1,PHAandWGA,9,PB000137_G02,0.050903156
v1,PHAandWGA,10,PB000137_G02,0.04928229
v1,PHAandWGA,11,PB000137_G02,0.048008703
v1,PHAandWGA,0,PB000137_G13,0.06433767
v1,PHAandWGA,1,PB000137_G13,0.070167184
v1,PHAandWGA,2,PB000137_G13,0.0735026
v1,PHAandWGA,3,PB000137_G13,0.07182698
v1,PHAandWGA,4,PB000137_G13,0.07072532
v1,PHAandWGA,5,PB000137_G13,0.070306554
v1,PHAandWGA,6,PB000137_G13,0.06649026
v1,PHAandWGA,7,PB000137_G13,0.06448405
v1,PHAandWGA,8,PB000137_G13,0.062519915
v1,PHAandWGA,9,PB000137_G13,0.060816284
v1,PHAandWGA,10,PB000137_G13,0.060848948
v1,PHAandWGA,11,PB000137_G13,0.05900187
v1,PHAandWGA,0,PB000137_H10,0.058263697
v1,PHAandWGA,1,PB000137_H10,0.058407918
v1,PHAandWGA,2,PB000137_H10,0.064538755
v1,PHAandWGA,3,PB000137_H10,0.066107824
v1,PHAandWGA,4,PB000137_H10,0.06550015
v1,PHAandWGA,5,PB000137_H10,0.06295541
v1,PHAandWGA,6,PB000137_H10,0.063966185
v1,PHAandWGA,7,PB000137_H10,0.060082536
v1,PHAandWGA,8,PB000137_H10,0.058418993
v1,PHAandWGA,9,PB000137_H10,0.058206785
v1,PHAandWGA,10,PB000137_H10,0.05812574
v1,PHAandWGA,11,PB000137_H10,0.0558653
v1,PHAandWGA,0,PB000137_H17,0.05850709
v1,PHAandWGA,1,PB000137_H17,0.06529229
v1,PHAandWGA,2,PB000137_H17,0.07100027
v1,PHAandWGA,3,PB000137_H17,0.07439101
v1,PHAandWGA,4,PB000137_H17,0.07470481
v1,PHAandWGA,5,PB000137_H17,0.072756335
v1,PHAandWGA,6,PB000137_H17,0.07069928
v1,PHAandWGA,7,PB000137_H17,0.06807477
v1,PHAandWGA,8,PB000137_H17,0.06790635
v1,PHAandWGA,9,PB000137_H17,0.066073015
v1,PHAandWGA,10,PB000137_H17,0.064496964
v1,PHAandWGA,11,PB000137_H17,0.06342216
v1,PHAandWGA,0,PB000137_I21,0.05717727
v1,PHAandWGA,1,PB000137_I21,0.058853827
v1,PHAandWGA,2,PB000137_I21,0.06358294
v1,PHAandWGA,3,PB000137_I21,0.06526224
v1,PHAandWGA,4,PB000137_I21,0.06467802
v1,PHAandWGA,5,PB000137_I21,0.063645
v1,PHAandWGA,6,PB000137_I21,0.062776044
v1,PHAandWGA,7,PB000137_I21,0.062367857
v1,PHAandWGA,8,PB000137_I21,0.061439507
v1,PHAandWGA,9,PB000137_I21,0.061593782
v1,PHAandWGA,10,PB000137_I21,0.058216065
v1,PHAandWGA,11,PB000137_I21,0.05680436
v1,PHAandWGA,0,PB000137_J03,0.066845685
v1,PHAandWGA,1,PB000137_J03,0.07324302
v1,PHAandWGA,2,PB000137_J03,0.07626665
v1,PHAandWGA,3,PB000137_J03,0.078304134
v1,PHAandWGA,4,PB000137_J03,0.07621679
v1,PHAandWGA,5,PB000137_J03,0.07267876
v1,PHAandWGA,6,PB000137_J03,0.07017247
v1,PHAandWGA,7,PB000137_J03,0.06756987
v1,PHAandWGA,8,PB000137_J03,0.063537456
v1,PHAandWGA,9,PB000137_J03,0.060337983
v1,PHAandWGA,10,PB000137_J03,0.057812236
v1,PHAandWGA,11,PB000137_J03,0.054677047
v1,PHAandWGA,0,PB000137_J14,0.05418316
v1,PHAandWGA,1,PB000137_J14,0.065804884
v1,PHAandWGA,2,PB000137_J14,0.07470591
v1,PHAandWGA,3,PB000137_J14,0.08176088
v1,PHAandWGA,4,PB000137_J14,0.0792789
v1,PHAandWGA,5,PB000137_J14,0.07998633
v1,PHAandWGA,6,PB000137_J14,0.078237854
v1,PHAandWGA,7,PB000137_J14,0.07547788
v1,PHAandWGA,8,PB000137_J14,0.07268235
v1,PHAandWGA,9,PB000137_J14,0.06996408
v1,PHAandWGA,10,PB000137_J14,0.06734873
v1,PHAandWGA,11,PB000137_J14,0.06541794
v1,PHAandWGA,0,PB000137_K11,0.056997024
v1,PHAandWGA,1,PB000137_K11,0.05873789
v1,PHAandWGA,2,PB000137_K11,0.061320055
v1,PHAandWGA,3,PB000137_K11,0.06231413
v1,PHAandWGA,4,PB000137_K11,0.06286259
v1,PHAandWGA,5,PB000137_K11,0.063620515
v1,PHAandWGA,6,PB000137_K11,0.060954172
v1,PHAandWGA,7,PB000137_K11,0.06154729
v1,PHAandWGA,8,PB000137_K11,0.06048857
v1,PHAandWGA,9,PB000137_K11,0.05916159
v1,PHAandWGA,10,PB000137_K11,0.05802641
v1,PHAandWGA,11,PB000137_K11,0.055629183
v1,PHAandWGA,0,PB000137_L07,0.056609757
v1,PHAandWGA,1,PB000137_L07,0.05794704
v1,PHAandWGA,2,PB000137_L07,0.05661228
v1,PHAandWGA,3,PB000137_L07,0.05712866
v1,PHAandWGA,4,PB000137_L07,0.057068273
v1,PHAandWGA,5,PB000137_L07,0.055389576
v1,PHAandWGA,6,PB000137_L07,0.05552274
v1,PHAandWGA,7,PB000137_L07,0.053512976
v1,PHAandWGA,8,PB000137_L07,0.05240895
v1,PHAandWGA,9,PB000137_L07,0.051586762
v1,PHAandWGA,10,PB000137_L07,0.05028793
v1,PHAandWGA,11,PB000137_L07,0.04797089
v1,PHAandWGA,0,PB000137_L18,0.067212045
v1,PHAandWGA,1,PB000137_L18,0.07391161
v1,PHAandWGA,2,PB000137_L18,0.076607615
v1,PHAandWGA,3,PB000137_L18,0.07600894
v1,PHAandWGA,4,PB000137_L18,0.07276456
v1,PHAandWGA,5,PB000137_L18,0.06972995
v1,PHAandWGA,6,PB000137_L18,0.0679783
v1,PHAandWGA,7,PB000137_L18,0.06482684
v1,PHAandWGA,8,PB000137_L18,0.06202608
v1,PHAandWGA,9,PB000137_L18,0.059762403
v1,PHAandWGA,10,PB000137_L18,0.058612306
v1,PHAandWGA,11,PB000137_L18,0.05646045
v1,PHAandWGA,0,PB000137_M23,0.05923322
v1,PHAandWGA,1,PB000137_M23,0.07110115
v1,PHAandWGA,2,PB000137_M23,0.07733858
v1,PHAandWGA,3,PB000137_M23,0.081358
v1,PHAandWGA,4,PB000137_M23,0.08154657
v1,PHAandWGA,5,PB000137_M23,0.080875665
v1,PHAandWGA,6,PB000137_M23,0.07776469
v1,PHAandWGA,7,PB000137_M23,0.07553491
v1,PHAandWGA,8,PB000137_M23,0.0726921
v1,PHAandWGA,9,PB000137_M23,0.0712555
v1,PHAandWGA,10,PB000137_M23,0.06886899
v1,PHAandWGA,11,PB000137_M23,0.066181205
v1,PHAandWGA,0,PB000137_N15,0.050398014
v1,PHAandWGA,1,PB000137_N15,0.054849163
v1,PHAandWGA,2,PB000137_N15,0.057543915
v1,PHAandWGA,3,PB000137_N15,0.061765075
v1,PHAandWGA,4,PB000137_N15,0.060453508
v1,PHAandWGA,5,PB000137_N15,0.061045177
v1,PHAandWGA,6,PB000137_N15,0.0610305
