well,z,channel,focus_laplacian_var,focus_normalized_var
B08,6,MITO,116977.546875,1041.389032729226
B08,6,PHAandWGA,64577.8359375,701.9778071569286
B08,6,SYTO,53585.765625,646.2057717284306
B08,7,CONC,16732.94140625,135.056028329866
B08,7,HOECHST,10320.638671875,111.76011685448486
B08,7,MITO,121347.109375,988.0258347783197
B08,7,PHAandWGA,67357.046875,655.5129127806819
B08,7,SYTO,56120.796875,591.8616265248951
B08,8,CONC,17064.162109375,123.24151791180661
B08,8,HOECHST,10610.2001953125,104.2903107078132
B08,8,MITO,124861.9765625,928.2291854688149
B08,8,PHAandWGA,69245.734375,607.0838596095857
B08,8,SYTO,58081.375,540.5310588029428
B08,9,CONC,17153.921875,113.50064192756567
B08,9,HOECHST,10764.8857421875,97.66298203077288
B08,9,MITO,124832.171875,873.584319138285
B08,9,PHAandWGA,69634.546875,568.4876781441693
B08,9,SYTO,58129.8828125,500.54161857889795
B08,10,CONC,17292.71484375,106.4304336603507
B08,10,HOECHST,10899.90234375,92.8762871350936
B08,10,MITO,126336.0390625,841.8742483906927
B08,10,PHAandWGA,71326.765625,539.7109964365005
B08,10,SYTO,59653.1875,469.93764297131884
B08,11,CONC,17326.671875,100.37908600073034
B08,11,HOECHST,10988.18359375,89.08109377047094
B08,11,MITO,127992.34375,806.5609347098866
B08,11,PHAandWGA,70935.0859375,512.2104155561663
B08,11,SYTO,59043.2734375,444.8369041508667
B08,12,CONC,17437.1875,94.66822978842723
B08,12,HOECHST,11147.7119140625,85.51422151597251
