well,z,channel,focus_laplacian_var,focus_normalized_var
B08,8,HOECHST,4262.07958984375,153.7825839306341
B08,8,MITO,66837.2578125,3287.5017835343892
B08,8,PHAandWGA,31183.96484375,1470.2920908245997
B08,8,SYTO,21188.74609375,851.7637187565648
B08,9,CONC,5815.57275390625,173.8894730496595
B08,9,HOECHST,4335.47265625,150.5640548059258
B08,9,MITO,68309.8984375,3247.977311972429
B08,9,PHAandWGA,31801.80078125,1442.253919729858
B08,9,SYTO,21196.28515625,823.3376712397344
B08,10,CONC,5906.4345703125,169.63084430307975
B08,10,HOECHST,4388.58935546875,147.15197572469657
B08,10,MITO,69459.921875,3196.211655488197
B08,10,PHAandWGA,32303.6015625,1410.0353486095603
B08,10,SYTO,21398.078125,797.4643809190557
B08,11,CONC,5953.7587890625,165.11223818511542
B08,11,HOECHST,4465.958984375,143.28528721865268
B08,11,MITO,70343.7265625,3126.935075180967
B08,11,PHAandWGA,32621.248046875,1377.5622731927738
B08,11,SYTO,21017.6875,764.2287378749455
B08,12,CONC,6002.8564453125,160.05797969191602
B08,12,HOECHST,4521.634765625,139.08765474449444
B08,12,MITO,71628.7109375,3060.1409819111977
B08,12,PHAandWGA,33208.8515625,1344.1510114374994
B08,12,SYTO,21099.93359375,736.5546809693584
B08,13,CONC,6070.37109375,155.0447042762741
B08,13,HOECHST,4566.9912109375,134.11183558485828
B08,13,MITO,71771.03125,2973.5010896749627
B08,13,PHAandWGA,33305.859375,1306.8146324759448
B08,13,SYTO,20891.7890625,705.8068184525944
B08,14,CONC,6145.2822265625,149.74501004413202
B08,14,HOECHST,4612.119140625,128.84921000227337
B08,14,MITO,72876.234375,2873.7182308799047
B08,14,PHAandWGA,33000.53515625,1267.3775821058616
B08,14,SYTO,20724.986328125,673.9873124694619
B08,15,CONC,6185.64453125,143.5228081397541
B08,15,HOECHST,4672.26806640625,122.69742608869691
B08,15,MITO,72828.3984375,2748.0390677325368
B08,15,PHAandWGA,33669.375,1220.650667451341
B08,15,SYTO,20569.95703125,637.6424595445719
B09,0,CONC,4587.96875,146.0047487309012
B09,0,HOECHST,2872.6875,95.89028825389144
B09,0,MITO,53432.640625,2351.4516402478084
B09,0,PHAandWGA,22252.728515625,1117.0376980924948
B09,0,SYTO,12591.8203125,689.3283280435845
B09,1,CONC,5125.23486328125,200.56742529245076
B09,1,HOECHST,3188.50244140625,144.43166961835718
B09,1,MITO,54886.0,2750.237591094764
B09,1,PHAandWGA,23808.22265625,1358.6254370150014
B09,1,SYTO,14414.623046875,903.1440244319591
B09,2,CONC,5468.3095703125,228.34264270290382
B09,2,HOECHST,3395.54443359375,159.15423655394576
B09,2,MITO,57180.984375,3155.3443760779446
B09,2,PHAandWGA,25569.39453125,1542.103317716949
B09,2,SYTO,15853.283203125,1012.5292175894509
B09,3,CONC,5749.26806640625,238.8570687754941
B09,3,HOECHST,3614.86376953125,169.4390333846621
B09,3,MITO,59890.640625,3350.5314159965633
B09,3,PHAandWGA,27739.025390625,1720.1486821855142
B09,3,SYTO,17467.26171875,1069.1793315990012
B09,4,CONC,6086.146484375,246.25699426267175
B09,4,HOECHST,3825.19921875,178.7841379902457
B09,4,MITO,63048.234375,3493.0191295668187
B09,4,PHAandWGA,29468.55859375,1754.2083849207038
B09,4,SYTO,18638.669921875,1081.3959894799302
B09,5,CONC,6291.53369140625,243.7503495733991
B09,5,HOECHST,3972.588623046875,180.02278016250955
B09,5,MITO,65518.3515625,3535.457691705297
B09,5,PHAandWGA,30728.8203125,1681.6345196269822
B09,5,SYTO,20067.767578125,1055.249765012929
B09,6,CONC,6411.87109375,233.44474741479166
B09,6,HOECHST,4092.17431640625,174.98207278058862
B09,6,MITO,66899.125,3505.922928959031
B09,6,PHAandWGA,31766.25,1649.3822567090833
B09,6,SYTO,20646.0078125,1013.8736264369143
B09,7,CONC,6485.6787109375,224.12305296754357
B09,7,HOECHST,4178.771484375,168.48393062623921
B09,7,MITO,68728.890625,3477.7463043255175
B09,7,PHAandWGA,32778.1640625,1614.7844705572857
B09,7,SYTO,21878.7890625,972.3427228723698
B09,8,CONC,6543.51806640625,214.11853530052824
B09,8,HOECHST,4251.40576171875,158.97082178940013
B09,8,MITO,69874.0625,3403.9625975538916
B09,8,PHAandWGA,32986.41015625,1561.8557259305542
B09,8,SYTO,22164.234375,921.1031456946168
B09,9,CONC,6553.7001953125,205.87506482659876
B09,9,HOECHST,4256.46337890625,150.56320908781936
B09,9,MITO,70742.4921875,3340.4274153359474
B09,9,PHAandWGA,33696.28125,1512.0485695636776
B09,9,SYTO,22296.8046875,871.4285340055962
B09,10,CONC,6569.9052734375,197.50755005208416
B09,10,HOECHST,4293.408203125,143.96340091359534
B09,10,MITO,70928.5078125,3274.130817518214
B09,10,PHAandWGA,33470.50390625,1465.3194708211327
B09,10,SYTO,22253.015625,829.9363395803144
B09,11,CONC,6587.15771484375,189.13055771699254
B09,11,HOECHST,4340.25048828125,136.5723065983808
B09,11,MITO,70789.1875,3154.3417973958854
B09,11,PHAandWGA,33498.06640625,1420.6988873202308
B09,11,SYTO,22192.103515625,791.1485194504227
B09,12,CONC,6567.2353515625,181.23485058181004
B09,12,HOECHST,4362.697265625,130.88693040437136
B09,12,MITO,71624.984375,3091.610249724501
