Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,drug,coll
prerank,BAELDE_DIABETIC_NEPHROPATHY_DN,-0.1906475985810799,-0.8390533961013255,0.9126092384519351,0.9761728595408705,1.0,89/353,23.42%,PLCE1;HSPA2;VIM;COL3A1;MYLK;PTGER4;MCM6;MEGF9;ST3GAL6;CHI3L1;PHLPP2;ARHGAP19;BST2;COL4A4;PSMB9;TMX4;ADD3;UNG;RDX;CDKN1C;LPL;ACSL3;CDC14A;PRKAR2B;MSH2;MTDH;CREB3L2;AIF1;TEAD4;HSP90AA1;UGCG;ELF2;CALU;CYP1B1;SMARCC1;PALLD;PMS2P3;ULK2;NFE2L1;SEPTIN10;DDN;FERMT2;PARP1;ARHGAP5;CXADR;TYRO3;HSP90B1;XBP1;IFIT1;PDE4DIP;GNE;DPYSL3;SET;TUBB2A;RSBN1;SMARCA2;SLK;CBLB;N4BP1;TRIM37;ING1;HSPA5;LANCL1;LETMD1;NAB1;DYRK1A;CERS6;DNM1L;SCRN1;RPN2;ARID5B;CD2AP;SART3;TMEM123;HMCES;EXPH5;PDLIM5;NECTIN2;RAI14;TLK1;RBMS1;DST;PLOD2;TSPAN3;FOXC1;PDIA3;HNRNPA1;TAPBP;ACADM,5FU,C2
prerank,WP_NAD_METABOLISM,0.3239952418783435,0.8389507042787501,0.6718061674008811,0.9197481065259384,1.0,3/13,12.02%,NT5E;SIRT2;SIRT7,5FU,C2
prerank,REACTOME_SARS_COV_1_ACTIVATES_MODULATES_INNATE_IMMUNE_RESPONSES,0.24918041118210513,0.8389175033293351,0.7550505050505051,0.9194266996719166,1.0,8/34,11.15%,UBB;PPIA;UBC;TRAF6;UBA52;STING1;RUNX1;FKBP1A,5FU,C2
prerank,ENK_UV_RESPONSE_EPIDERMIS_DN,-0.18908618484192724,-0.8385084997439802,0.9173553719008265,0.976986471925087,1.0,75/421,16.83%,ACSBG1;C1orf21;PRC1;DBF4;LSP1;IMPA2;CCL22;APOE;EMP2;PTGER4;HSPA1A;EPHB6;TGFBI;DCK;RACGAP1;ANG;SPRY2;HOOK1;PSMB9;PTGS2;UNG;CDKN1C;PIM1;PRSS23;HSPH1;EGR1;KLF11;DNAJC1;ATP2B1;ZFP36L2;RPS6KA5;TESK2;NPAT;UGCG;NAP1L1;PBX3;CBX4;NFIB;TUBA1A;MAP3K8;LSS;RPS6KA3;MATN2;SPAG9;PMP22;CDC5L;BRD3;LEMD3;APC;OPN3;INPP5A;DHCR24;CPM;RNF19A;ID3;ATF5;KMT2A;PHGDH;STK17B;KAT6B;DNASE2;NCOA1;ACSL1;GMEB1;LIN7B;RTN3;SLC2A4RG;FZD7;ADAP2;ERF;PTPRA;ENTPD7;EIF2AK3;NFATC1;CSNK2A2,5FU,C2
prerank,MIZUKAMI_HYPOXIA_UP,-0.3851056193592505,-0.8384787268332744,0.6787003610108303,0.9767111204750213,1.0,2/8,4.55%,ANG;ENG,5FU,C2
prerank,CROONQUIST_NRAS_VS_STROMAL_STIMULATION_UP,-0.2791586286944234,-0.8384231701419156,0.696,0.976491618420319,1.0,7/29,12.86%,SPI1;ACP5;RHOBTB3;CYBB;SYNM;RASGRP2;ARHGAP5,5FU,C2
prerank,REACTOME_INTERLEUKIN_15_SIGNALING,-0.36589766400618806,-0.8381069449184496,0.6757246376811594,0.9768421073892581,1.0,2/10,10.15%,JAK1;STAT5B,5FU,C2
prerank,LU_TUMOR_ENDOTHELIAL_MARKERS_UP,0.35128048284491353,0.8380806520394104,0.6517647058823529,0.9207528113639099,1.0,5/9,21.47%,PMAIP1;VCAN;WDR77;RPS11;TNFRSF21,5FU,C2
prerank,DITTMER_PTHLH_TARGETS_DN,-0.2417517138337019,-0.838076025196176,0.7591125198098256,0.976579239588285,1.0,18/62,25.44%,HSPA2;CREB1;SPTLC2;TIMELESS;HSP90AA1;MT1G;FERMT2;KIF3B;MCAM;SP110;PIK3R1;LRRFIP1;RAPGEF2;SNX13;UBAP2;SPEN;MAP3K7;DFFA,5FU,C2
prerank,WP_TROP2_REGULATORY_SIGNALING,-0.2549526540584389,-0.8380674447334422,0.7164869029275809,0.976270966200877,1.0,8/44,15.29%,VIM;IGF1;CHEK1;CDK2;CDKN1B;FN1;NFKB1;ADAM17,5FU,C2
prerank,KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,0.21934821904987845,0.8380069233310486,0.7916666666666666,0.9205077814043071,1.0,15/60,20.87%,DGKA;AGPAT4;ACHE;GPD1L;GPAT3;DGKQ;LCAT;CHKB;PISD;PCYT1A;LYPLA2;PLA2G10;PLD1;PLA2G6;PGS1,5FU,C2
prerank,BROWNE_HCMV_INFECTION_10HR_DN,-0.24811755575752859,-0.8378315003227247,0.7432216905901117,0.9764097506732379,1.0,20/49,28.19%,KIF11;SETX;RHOBTB1;PCF11;NIPBL;CBLB;ETV1;PNN;GEMIN2;MGA;AMACR;OGG1;RDH11;RBMS1;IGF2BP3;SCN8A;TCF7L2;ARHGAP29;AHR;NDUFB7,5FU,C2
prerank,REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING,0.21360360319669086,0.837779344177674,0.7981927710843374,0.920551621438338,1.0,25/69,30.14%,FTH1;AP3S1;OCRL;BLOC1S3;BLOC1S4;APP;TPD52L1;SNX2;RAB5C;PICALM;AP1M2;AP1G2;CHMP2A;SH3D19;TPD52;GNS;STX4;AP1B1;TFRC;SNAP23;CLTB;CLTC;NECAP1;HIP1R;SORT1,5FU,C2
prerank,NADLER_HYPERGLYCEMIA_AT_OBESITY,0.23404863121107686,0.8377398105716581,0.7853403141361257,0.9202506141664486,1.0,5/45,5.89%,SERPINA1;SERPINE1;ACYP2;FYN;DYNLT1,5FU,C2
prerank,REACTOME_PHOSPHORYLATION_OF_CLOCK_ACETYLATION_OF_BMAL1_ARNTL_AT_TARGET_GENE_PROMOTERS,0.3398002868676798,0.8376645043350214,0.6697038724373576,0.9200142730474532,1.0,1/10,3.62%,NR1D1,5FU,C2
prerank,DACOSTA_UV_RESPONSE_VIA_ERCC3_XPCS_UP,-0.2996270138488414,-0.8376186909413151,0.700164744645799,0.97650896495929,1.0,9/23,24.79%,CDKN1C;RAD9A;CASP3;IRF1;CTH;HAUS3;RPUSD2;BUD23;MPDU1,5FU,C2
prerank,REACTOME_LOSS_OF_FUNCTION_OF_KMT2D_IN_KABUKI_SYNDROME,-0.44048596576398014,-0.8376134885950666,0.6918714555765595,0.9761946489387969,1.0,3/5,29.11%,RBBP5;ASH2L;WDR5,5FU,C2
prerank,REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK,-0.3199870668624952,-0.8374894450557223,0.692967409948542,0.9761266568866948,1.0,3/15,12.17%,CREB1;RPS6KA3;KRAS,5FU,C2
prerank,REACTOME_ACYL_CHAIN_REMODELING_OF_CL,0.4015293699529864,0.8369426755691123,0.6357466063348416,0.9210524309125441,1.0,3/6,23.45%,HADHB;PLA2G6;HADHA,5FU,C2
prerank,REACTOME_LEISHMANIA_INFECTION,-0.21695110264691048,-0.8367060873601627,0.7997138769670958,0.9773659254801608,1.0,27/113,22.02%,NCKAP1L;TXNIP;HCK;CD163;CREB1;NOXO1;ENTPD5;PRKAR2B;GSDMD;GNAZ;PRKAR2A;CRK;CALM1;ITPR2;NFKB1;ADAM17;ITPR1;DVL2;MYO9B;FZD7;GNB5;GNG7;P2RX4;VAV2;MYO1C;DOCK1;MAPK3,5FU,C2
prerank,STAMBOLSKY_BOUND_BY_MUTATED_TP53,-0.35687027334346344,-0.836702280419066,0.6738056013179572,0.9770489087445736,1.0,3/11,11.96%,SKP2;TUBA1C;LIG1,5FU,C2
prerank,REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE,-0.22170760399284153,-0.8363584024420843,0.782798833819242,0.9774157432979729,1.0,27/96,26.40%,CREB1;TRAF2;NOD1;TANK;HMGB1;FOS;RPS6KA5;NFKBIA;MAP3K8;MAPK9;RPS6KA3;TIFA;IKBKE;NFKB1;USP14;N4BP1;ALPK1;VRK3;MAPK3;PPP2R1B;DUSP6;NFKBIB;MEF2C;MAP3K7;MAP2K7;MEF2A;FBXW11,5FU,C2
prerank,ALONSO_METASTASIS_UP,-0.20659030729131278,-0.8360175687625114,0.8382147838214784,0.9777950619485342,1.0,20/170,12.04%,H4C3;MYB;HMMR;SPARC;KIF11;WEE1;RNASE4;ANLN;DCK;PDE5A;ACSL3;TCEAL9;TUBA4A;FAM114A1;SCD;CDYL;TUBA1A;RPL10A;PMP22;CDC5L,5FU,C2
prerank,REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING,-0.31479373021948154,-0.8357463782437542,0.6849087893864013,0.9780102241423421,1.0,7/17,26.47%,STAT5B;SOCS3;CISH;ADAM17;PTPN6;MAPK3;STAT1,5FU,C2
prerank,KEGG_MEDICUS_PATHOGEN_HCMV_GH_TO_ITGA_B_RHOA_SIGNALING_PATHWAY,0.408941507242769,0.8357407477560681,0.6666666666666666,0.9229965386943042,1.0,3/6,25.99%,RAC2;RAC3;SRC,5FU,C2
prerank,REACTOME_EPHRIN_SIGNALING,0.3043679840868506,0.8357338841325578,0.6908212560386473,0.9226229979933864,1.0,2/16,4.35%,EFNB1;FYN,5FU,C2
prerank,GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_RED_DN,0.28781322429743283,0.8354656030453813,0.6985294117647058,0.9227200754981931,1.0,6/19,15.31%,SESN1;INKA1;EPHA4;ZNF436;FAM78A;RAB11A,5FU,C2
prerank,IVANOVA_HEMATOPOIESIS_STEM_CELL,-0.21222588399169612,-0.8351423241108435,0.8319327731092437,0.9788918447241728,1.0,39/131,25.90%,GLB1L;ENG;HOOK1;MEX3A;JADE1;SEPTIN3;EGR1;TCTN2;PEX11A;ARHGAP32;NFKBIA;RPS6KA3;ETV3;HNRNPR;SMC5;TBXA2R;SCAF11;KLHL26;ZC2HC1A;GNL1;SMARCA2;PKD2;ETV1;DNAJC21;CDK14;LRRC49;IFIH1;NSD3;SMAD7;REST;CERS4;RBBP6;CPSF2;SEMA4C;PDF;NCOA2;TGOLN2;PPP1R9A;ARL4C,5FU,C2
prerank,RAY_TUMORIGENESIS_BY_ERBB2_CDC25A_DN,0.1827270858074798,0.8347870771289155,0.926923076923077,0.923677662327677,1.0,49/205,20.56%,TP53INP1;GDPD3;PLEKHF1;EPHA2;SMAD3;NOTCH1;ARHGEF3;SYT13;FUCA1;TOB1;TMEM59;TMTC2;TMEM182;SLC16A6;MKNK2;PINK1;CST3;RABEP2;CDC42EP3;USP20;CFLAR;SNCG;MBP;UQCRH;CITED4;ZMPSTE24;FOSL2;FEM1C;ATP5IF1;DEDD2;PRDX6;MICOS10;SCP2;SPINT2;UROD;ZBTB8OS;CLSTN1;AK2;LYPLA2;DUSP16;PPCS;LIN7C;ITM2C;EBNA1BP2;GAREM1;BTG1;RPL22;ERRFI1;ITM2B,5FU,C2
prerank,REN_ALVEOLAR_RHABDOMYOSARCOMA_UP,-0.2437253863608718,-0.8347620723239365,0.7612403100775194,0.9793284229562617,1.0,21/54,26.62%,SYNE2;CDKN1C;ATP2A3;CLCN5;ZNF106;TUBB2B;RASSF4;ASXL2;PKP4;ERBB3;NCOA1;POGZ;SIK1;IGSF3;CEBPA;ENO3;RRAGD;SRSF7;FGF9;RTN2;MYCL,5FU,C2
prerank,KEGG_VIBRIO_CHOLERAE_INFECTION,0.23329405332335482,0.8347418186201645,0.7817679558011049,0.9233733534476066,1.0,8/45,12.85%,PRKCG;SEC61A2;ATP6V0E2;ATP6V1F;ATP6V0E1;ATP6V0C;ATP6V0A1;ATP6V1G1,5FU,C2
prerank,NABA_MATRISOME_HIGHLY_METASTATIC_MELANOMA,-0.40744987877581584,-0.8346343864522859,0.6697080291970803,0.9792544232429345,1.0,1/6,10.10%,CSPG4,5FU,C2
prerank,ABBUD_LIF_SIGNALING_2_UP,0.3734915343142301,0.8341111145185451,0.6404494382022472,0.924153486248192,1.0,1/7,1.18%,NRP1,5FU,C2
prerank,LOPEZ_MBD_TARGETS,-0.1794797006430301,-0.833922907517968,0.9758771929824561,0.9803916232188229,1.0,175/826,22.33%,HOXC4;RRM1;TNC;ASF1B;POGLUT3;RAD51;SPARC;INSIG1;KIF11;CSF1R;FANCA;DHFR;MYBL2;BIRC5;BUB1;TOP2A;LFNG;LYZ;NUCB2;RAD54L;SPP1;SMCO4;CD53;SRGN;RFC3;ENG;MCM3;PSMB9;CDK2;SKP2;ADD3;HCLS1;DUT;FGFR3;MUTYH;POU2F2;HMGB1;RRM2;CCNB2;CDKN1C;NUDT1;CASP2;IFI6;TUBA4A;IL1R1;CARHSP1;MRTO4;UBXN11;PAXIP1;MSH2;MIDEAS;RGS3;ZNF79;UBE2S;AATK;CPT2;ELAC1;NFKBIA;HNRNPF;NAP1L1;GNAZ;TXN2;FANCC;CDK1;VRK1;STARD4;TUBA1A;RPL10A;STMN1;MORN1;FBXO4;CORO1A;CDK2AP2;KCTD20;TUBB2B;KPNB1;SMARCC2;CNTNAP1;AIF1L;RANGAP1;AGPAT2;DTYMK;IPO7;XRCC1;CYB561A3;RAB31;TCOF1;FN1;STK4;ENOX2;CTSK;FAM241B;ZFP91;ERLIN1;CSE1L;TUBB3;PHF19;CTBP2;DGCR6L;MED22;SET;KMT2A;SLC43A3;PMM1;AKAP9;MTM1;ILF3;THOC2;SDC3;GNAQ;CDK11A;TCIRG1;TFAM;SHOX2;FUBP1;MLLT3;EIF1AX;QKI;DNAJC4;MIER1;SP1;KIAA0319L;UBTD2;DNAAF5;BCL7B;SAAL1;AP4M1;SIVA1;RNPEPL1;ZBTB46;NUDT21;DDX23;TUBG1;INPP5B;SSBP3;SELENOP;HLA-E;ANO6;EIF2S2;HSPA8;SLTM;CORO2A;PPP1R15B;FOXK2;LRRFIP1;ANAPC15;THAP8;PPP1CA;KDM1A;IL27RA;MTG2;SRSF4;EVL;PKN3;PSMC3;FAM234A;CHMP1A;CDC34;TRAF5;NQO2;CEBPA;SCARB2;SLC19A1;ARL6IP4;MED16;ENO3;NECAB3;EIF3E;DOT1L;MAPK3;H1-2;CRAT;UBE2C;TERT;TSPAN3,5FU,C2
prerank,NGUYEN_NOTCH1_TARGETS_UP,-0.3038933078180466,-0.833873783396349,0.7184466019417476,0.98015943482658,1.0,4/20,14.05%,BRCA1;PCF11;ANXA6;HMGCR,5FU,C2
prerank,WP_NCRNAS_IN_WNT_SIGNALING_IN_HEPATOCELLULAR_CARCINOMA,-0.24359830068692648,-0.833737631022986,0.7570532915360502,0.9801209109210963,1.0,13/57,16.83%,CSNK2A3;KREMEN1;EZH2;TCF7L1;MTDH;FZD2;CHD8;APC;CTBP2;NOTUM;DVL2;FZD7;CSNK2A2,5FU,C2
prerank,SASSON_FSH_RESPONSE,0.38607959503511247,0.8334468880176389,0.6306695464362851,0.9250422055521262,1.0,2/6,16.05%,MT1X;CD55,5FU,C2
prerank,WP_EICOSANOID_METABOLISM_VIA_CYCLOOXYGENASES_COX,0.2925275848872388,0.8334187325983105,0.7024390243902439,0.9247147212356128,1.0,7/18,20.25%,PTGES;PTGR2;PPARD;AKR1B1;PTGR1;PTGS1;PLA2G6,5FU,C2
prerank,REACTOME_SYNTHESIS_OF_WYBUTOSINE_AT_G37_OF_TRNA_PHE,0.3940385750609129,0.8331038686489929,0.6695652173913044,0.9249351501671385,1.0,3/6,30.28%,TRMT12;TRMT5;LCMT2,5FU,C2
prerank,REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM,-0.2858286679503417,-0.8329794000860059,0.7358184764991896,0.9813515974596103,1.0,2/25,3.89%,GLB1L;ST3GAL6,5FU,C2
prerank,CALVET_IRINOTECAN_SENSITIVE_VS_REVERTED_UP,-0.4328670196219129,-0.8329393529401297,0.6863905325443787,0.9811114653809314,1.0,1/5,1.39%,VIM,5FU,C2
prerank,REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA,-0.3334290431201663,-0.8327837438741564,0.686541737649063,0.981106796035362,1.0,4/13,22.45%,YWHAB;PPP3R1;BAD;YWHAH,5FU,C2
prerank,REACTOME_PROGRAMMED_CELL_DEATH,-0.20614114278172,-0.832255248798902,0.856551724137931,0.9818467571696522,1.0,47/169,27.15%,H1-4;CLSPN;E2F1;VIM;LMNB1;HMGB2;TP73;UACA;TRAF2;HMGB1;APPL1;GSDMD;YWHAB;HSP90AA1;ACIN1;CASP6;KPNB1;APC;ROCK1;CASP3;IRF1;OMA1;PSMC6;DNM1L;PSMD1;PPP3R1;BAD;PSMC3;FLOT2;PSMD11;MAPK3;H1-2;DSG2;YWHAH;DYNLL2;PRKCD;ITCH;PSMA7;MAPT;DFFA;TFDP1;DAPK3;CARD8;PSMD13;CASP7;ARHGAP10;DAPK2,5FU,C2
prerank,FLECHNER_PBL_KIDNEY_TRANSPLANT_REJECTED_VS_OK_DN,0.23016555468456237,0.8322132971251675,0.7563739376770539,0.9261937580307585,1.0,18/45,24.89%,FTH1;RIOK3;ADGRG1;ANAPC13;SRSF8;PPP1R15A;COX7C;RPL11;GAPDH;GTF2B;RPS2;CD46;LRP10;TXNL4A;SAFB2;ACO2;SLC3A2;RABGGTB,5FU,C2
prerank,HOLLERN_MICROACINAR_BREAST_TUMOR_UP,0.26246346674592835,0.8321578554619462,0.6946564885496184,0.9259164258835386,1.0,1/26,0.05%,ELAPOR1,5FU,C2
prerank,NIKOLSKY_BREAST_CANCER_17Q21_Q25_AMPLICON,0.17669733334298668,0.8321037436548735,0.944206008583691,0.9256292838570187,1.0,57/241,21.11%,GRIN2C;ABCC3;HOXB6;PPM1D;FDXR;NDUFAF8;TMC8;AMZ2;ITGA3;ITGB4;HOXB4;HOXB3;CDK3;PITPNC1;ARSG;UNC13D;POLG2;SPATA20;B3GNTL1;TOB1;LINC00482;PNPO;SLC16A6;HOXB8;NME1;TMEM92;COX11;RFNG;ACSF2;SOX9;HOXB5;EVPL;DDX5;TSPAN10;SKAP1;SYNGR2;EPN3;SLC39A11;ERN1;DUS1L;TTYH2;LRRC37A3;C1QTNF1;NME1-NME2;NME2;RPTOR;EXOC7;STRADA;SUPT4H1;LGALS3BP;FASN;RAC3;FN3K;YPEL2;RAB40B;PGS1;SCPEP1,5FU,C2
prerank,KEGG_PRIMARY_IMMUNODEFICIENCY,-0.34086612528344373,-0.8318351880380654,0.6813380281690141,0.9823583245454247,1.0,2/12,5.36%,PTPRC;UNG,5FU,C2
prerank,KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPGD_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY,0.2571930641173576,0.8316520460928709,0.7115902964959568,0.9260884006362621,1.0,1/28,0.50%,CYFIP2,5FU,C2
prerank,SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_2FC_UP,-0.3495886059319689,-0.8311466713931192,0.6880415944540728,0.9834136202338395,1.0,2/10,10.22%,DPYSL2;MEIS2,5FU,C2
prerank,WP_INVOLVEMENT_OF_SECRETASE_IN_NEURODEGENERATIVE_DISEASES,0.312751543841665,0.8308338657063075,0.6958637469586375,0.9272488972489312,1.0,3/14,13.40%,MAOB;PPP2CB;APP,5FU,C2
prerank,KEGG_MEDICUS_REFERENCE_CD80_CD86_CD28_PI3K_SIGNALING_PATHWAY,0.39550627931598736,0.8305726352549329,0.6695278969957081,0.9273688802250722,1.0,2/6,23.08%,PIK3CD;AKT2,5FU,C2
prerank,NIKOLSKY_BREAST_CANCER_1Q32_AMPLICON,-0.41253833836258513,-0.8304922745646055,0.7014388489208633,0.984395817766668,1.0,4/6,36.94%,IKBKE;DYRK3;MAPKAPK2;SRGAP2,5FU,C2
prerank,BIOCARTA_IL2RB_PATHWAY,-0.2750447591266739,-0.8302142065725847,0.724025974025974,0.9846503100160231,1.0,11/29,22.94%,E2F1;JAK1;FOS;STAT5B;SOCS3;PTPN6;RPS6KB1;PIK3R1;BAD;MAPK3;SYK,5FU,C2
prerank,DER_IFN_ALPHA_RESPONSE_DN,-0.4503539088648413,-0.8300358235556834,0.7025089605734767,0.9846770335525666,1.0,3/5,36.31%,EIF3E;FBXW4P1;PLPP3,5FU,C2
prerank,REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES,-0.34020571696280133,-0.8298002945521408,0.6837455830388692,0.9848384458855022,1.0,7/12,32.72%,FYB1;EVL;PLCG1;ENAH;PAK1;VASP;PAK2,5FU,C2
prerank,CHANDRAN_METASTASIS_TOP50_DN,0.2413713974215866,0.8297912590828236,0.7400530503978779,0.9284686957459881,1.0,2/36,4.07%,RPS27L;SYTL1,5FU,C2
prerank,MARTINEZ_RB1_TARGETS_DN,-0.18668370862556918,-0.8297525298476834,0.9269461077844311,0.9846014894938808,1.0,97/402,22.82%,RHBDL3;FBP1;BASP1;MSR1;DIAPH3;CD36;CSF1R;APOE;MYBL2;FHDC1;MARCKS;CD163;PAX6;TGFBI;SCARA3;SRGN;HMGCS1;FERMT3;BICD2;NR2F1;TYROBP;CDKN1C;IDI1;TUBA4A;FOS;BPHL;ACVR2B;TMEM106C;CXXC5;LPCAT1;RBBP8;HADH;FKBP5;MEIS2;NFIB;TNRC6A;PDCD7;KMT5A;PITX2;CCDC43;BRD3;GOLGA4;ENOX2;TMEM109;LTBP1;ZNF280D;ELOVL6;DPYSL3;SET;ESRP1;MAGOHB;TOR2A;ILF3;AARS1;NFIA;CALR;KLHL13;PIGU;FZD7;FUBP1;LANCL1;ACYP1;NCOA5;SMO;SP110;DSTYK;NADK;SMARCD2;RXYLT1;NUDT7;ZCCHC9;SIVA1;TXNDC12;PLGRKT;CPSF4;PEA15;MARCKSL1;HSPA8;HSD17B11;LAMA2;SRSF3;BAD;CELF1;SLC44A1;SIRPA;PIGQ;BAG4;NECTIN2;CHEK2;AGFG2;EIF3E;H1-2;PLOD2;TSPAN3;MYH14;PPCDC;THRA,5FU,C2
prerank,HOEGERKORP_CD44_TARGETS_DIRECT_UP,-0.32488001861523186,-0.8294469169941038,0.6843910806174958,0.9848844873826783,1.0,5/15,19.14%,RGS3;NBL1;MITF;MLLT3;RPUSD2,5FU,C2
prerank,WP_NRF2ARE_REGULATION,-0.2914999710655909,-0.829145862735117,0.7061946902654868,0.9851483311772323,1.0,2/21,5.29%,GCLM;SLC7A11,5FU,C2
prerank,KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_RASGAP,-0.38458671661435284,-0.8290421597707327,0.6803418803418804,0.9850339973514964,1.0,3/8,23.40%,RASA2;KRAS;RASA1,5FU,C2
prerank,WP_TAR_SYNDROME,0.23201535556118263,0.8284310438257715,0.7881136950904393,0.930612967569673,1.0,16/43,27.24%,DDIT4;PIAS3;TXN;HLA-B;HLA-A;HLA-C;PEX19;NUDT17;MAGOH;PEX11B;STAT3;MET;ITGB1;GPR89A;POLR3GL;POLR3C,5FU,C2
prerank,REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM,-0.30697946781349456,-0.8282953112060104,0.7156862745098039,0.9861863517879965,1.0,3/19,9.78%,MMUT;MTR;MMAB,5FU,C2
prerank,WP_VASOPRESSINREGULATED_WATER_REABSORPTION,-0.26514259058337675,-0.8280300102084672,0.7446808510638298,0.9863803284004793,1.0,4/34,8.05%,CREB1;ARHGDIB;CREB3L4;CREB3L2,5FU,C2
prerank,GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_LIGHTGREEN_DN,0.39339210940522623,0.8276031607464416,0.6842105263157895,0.9318297574725348,1.0,2/6,18.80%,SPOCD1;RALGDS,5FU,C2
prerank,ZAMORA_NOS2_TARGETS_DN,-0.2331040176070126,-0.8275302781138993,0.7818740399385561,0.9870423028144889,1.0,13/63,20.84%,CD36;GCLM;FZD4;SOX4;MAN2A1;NFIA;G3BP2;MGAT1;PEA15;EIF2S2;CACNB3;PPP1CA;PRPSAP1,5FU,C2
prerank,ANDERSEN_CHOLANGIOCARCINOMA_CLASS1,0.23746410376104599,0.827487379293389,0.7666666666666667,0.931657795854705,1.0,8/37,13.05%,LURAP1L;VEPH1;NME5;SLC4A3;KRT23;DBNDD1;PSPH;ATP1A1,5FU,C2
prerank,WP_WNT_SIGNALING,-0.22756326728286919,-0.8273167074671494,0.7820895522388059,0.9871249615823829,1.0,17/77,16.83%,CSNK2A3;KREMEN1;TCF7L1;ROCK2;DAAM1;FZD2;MAPK9;CHD8;APC;PLCB3;CTBP2;NOTUM;DVL2;VANGL1;FZD7;NFATC1;CSNK2A2,5FU,C2
prerank,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,-0.2716323970744533,-0.8271199110235948,0.739268680445151,0.9871832284184968,1.0,5/30,13.63%,MMUT;ACAA2;ACADS;HADH;ACBD7,5FU,C2
prerank,BOYLAN_MULTIPLE_MYELOMA_C_UP,-0.2536780489394928,-0.8270456356070875,0.7419354838709677,0.9870050726598251,1.0,17/42,31.19%,NASP;MCM3;SKP2;EMID1;LPCAT1;PTER;FAM110A;CLIP1;MARCKSL1;CPSF6;FAM13A;LRIG1;STX2;ETS1;CARMIL1;MTOR;ZBED4,5FU,C2
prerank,LEIN_OLIGODENDROCYTE_MARKERS,-0.24300801145405185,-0.8269897329943521,0.7523076923076923,0.9868000110553458,1.0,13/52,18.77%,S1PR5;ANLN;HMGCS1;GPR37;AATK;SCD;CCP110;MCAM;UGT8;CSRP1;QKI;SELENOP;TMBIM6,5FU,C2
prerank,VANOEVELEN_MYOGENESIS_SIN3A_TARGETS,-0.19783484447055344,-0.8269514689923098,0.8681022880215343,0.986544057255566,1.0,58/202,29.47%,DTL;RAD51AP1;ZWILCH;NRM;CREB1;KANK2;DCLRE1B;GPANK1;CLCN5;HP1BP3;ARHGAP33;HACD3;ZCCHC24;PARPBP;POLR1G;ANKRD26;ARHGAP5;HSP90B1;SLC25A40;PRRG4;PKP4;APPL2;ASXL1;ERF;SCLT1;CEP85;TMCO3;SIPA1L1;POP7;WWP2;BAZ1A;PGLS;CHTF8;BTBD6;TSEN54;RPS9;NDOR1;RALA;ZDHHC20;COLGALT1;LRIG1;PHKB;USP5;DDX51;MCTP2;SLC7A6OS;TBC1D24;PHF5A;GTPBP2;VAMP3;DUSP2;ACTR1B;MZT1;SUCLG2;PPP2R3C;NAP1L4;CMAS;CNPPD1,5FU,C2
prerank,WP_BDNF_SIGNALING_IN_NEURODEVELOPMENT,-0.21400081000844431,-0.8268567447087798,0.8059259259259259,0.9864031967729041,1.0,35/113,31.16%,TP73;CREB1;IQGAP3;MAP3K5;RTN4R;TCF7L1;ROCK2;YWHAB;NFKBIA;STMN1;KRAS;ARHGAP35;CRK;ROCK1;PDPK1;RPS6KB1;MAP3K3;DIAPH1;BAD;MAPK3;YWHAH;PRKCD;KIDINS220;MAP2K7;PLCG1;DOCK7;TCF7L2;CFL2;PAK1;RPS6KB2;PRKCE;RAF1;MTOR;RAC1;MAP3K1,5FU,C2
prerank,WIERENGA_STAT5A_TARGETS_GROUP1,-0.22429813624132194,-0.826853517388823,0.7903930131004366,0.9860836504525007,1.0,21/90,21.52%,HSPA2;MAP1A;RHEBL1;NOD1;MEX3D;PCSK9;CDKN1C;TMEM116;HYCC2;PIM1;GATA2;TULP3;POU2F1;CISH;STK17B;BBX;P2RX4;AMACR;TRIB3;RAP1GAP;ADGRG5,5FU,C2
prerank,REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY,-0.29115161918134874,-0.8268426053772804,0.7214532871972318,0.9857790083931396,1.0,11/23,33.28%,HSP90AA1;RICTOR;CALM1;PDPK1;TRIB3;VAV2;PAK1;MTOR;RAC1;PAK2;AKT1,5FU,C2
