Files	well_id	z_plane	channel	cell_line
detection_example_dataset/Well-B04-z41-HOECHST.ome.tiff	B04	41	HOECHST	HCT-116
detection_example_dataset/Well-B04-z41-SYTO.ome.tiff	B04	41	SYTO	HCT-116
detection_example_dataset/Well-B04-z42-HOECHST.ome.tiff	B04	42	HOECHST	HCT-116
detection_example_dataset/Well-B04-z42-SYTO.ome.tiff	B04	42	SYTO	HCT-116
detection_example_dataset/Well-B04-z43-HOECHST.ome.tiff	B04	43	HOECHST	HCT-116
detection_example_dataset/Well-B04-z43-SYTO.ome.tiff	B04	43	SYTO	HCT-116
detection_example_dataset/Well-B04-z44-HOECHST.ome.tiff	B04	44	HOECHST	HCT-116
detection_example_dataset/Well-B04-z44-SYTO.ome.tiff	B04	44	SYTO	HCT-116
detection_example_dataset/Well-B04-z45-HOECHST.ome.tiff	B04	45	HOECHST	HCT-116
detection_example_dataset/Well-B04-z45-SYTO.ome.tiff	B04	45	SYTO	HCT-116
detection_example_dataset/Well-B04-z46-HOECHST.ome.tiff	B04	46	HOECHST	HCT-116
detection_example_dataset/Well-B04-z46-SYTO.ome.tiff	B04	46	SYTO	HCT-116
detection_example_dataset/Well-B04-z47-HOECHST.ome.tiff	B04	47	HOECHST	HCT-116
detection_example_dataset/Well-B04-z47-SYTO.ome.tiff	B04	47	SYTO	HCT-116
detection_example_dataset/Well-B04-z48-HOECHST.ome.tiff	B04	48	HOECHST	HCT-116
detection_example_dataset/Well-B04-z48-SYTO.ome.tiff	B04	48	SYTO	HCT-116
detection_example_dataset/Well-B04-z49-HOECHST.ome.tiff	B04	49	HOECHST	HCT-116
detection_example_dataset/Well-B04-z49-SYTO.ome.tiff	B04	49	SYTO	HCT-116
detection_example_dataset/Well-B04-z5-HOECHST.ome.tiff	B04	5	HOECHST	HCT-116
detection_example_dataset/Well-B04-z5-SYTO.ome.tiff	B04	5	SYTO	HCT-116
detection_example_dataset/Well-B04-z50-HOECHST.ome.tiff	B04	50	HOECHST	HCT-116
detection_example_dataset/Well-B04-z50-SYTO.ome.tiff	B04	50	SYTO	HCT-116
detection_example_dataset/Well-B04-z51-HOECHST.ome.tiff	B04	51	HOECHST	HCT-116
detection_example_dataset/Well-B04-z51-SYTO.ome.tiff	B04	51	SYTO	HCT-116
detection_example_dataset/Well-B04-z52-HOECHST.ome.tiff	B04	52	HOECHST	HCT-116
detection_example_dataset/Well-B04-z52-SYTO.ome.tiff	B04	52	SYTO	HCT-116
detection_example_dataset/Well-B04-z53-HOECHST.ome.tiff	B04	53	HOECHST	HCT-116
detection_example_dataset/Well-B04-z53-SYTO.ome.tiff	B04	53	SYTO	HCT-116
detection_example_dataset/Well-B04-z54-HOECHST.ome.tiff	B04	54	HOECHST	HCT-116
detection_example_dataset/Well-B04-z54-SYTO.ome.tiff	B04	54	SYTO	HCT-116
detection_example_dataset/Well-B04-z55-HOECHST.ome.tiff	B04	55	HOECHST	HCT-116
detection_example_dataset/Well-B04-z55-SYTO.ome.tiff	B04	55	SYTO	HCT-116
detection_example_dataset/Well-B04-z6-HOECHST.ome.tiff	B04	6	HOECHST	HCT-116
detection_example_dataset/Well-B04-z6-SYTO.ome.tiff	B04	6	SYTO	HCT-116
detection_example_dataset/Well-B04-z7-HOECHST.ome.tiff	B04	7	HOECHST	HCT-116
detection_example_dataset/Well-B04-z7-SYTO.ome.tiff	B04	7	SYTO	HCT-116
detection_example_dataset/Well-B04-z8-HOECHST.ome.tiff	B04	8	HOECHST	HCT-116
detection_example_dataset/Well-B04-z8-SYTO.ome.tiff	B04	8	SYTO	HCT-116
detection_example_dataset/Well-B04-z9-HOECHST.ome.tiff	B04	9	HOECHST	HCT-116
detection_example_dataset/Well-B04-z9-SYTO.ome.tiff	B04	9	SYTO	HCT-116
detection_example_dataset/Well-B05-z0-HOECHST.ome.tiff	B05	0	HOECHST	HCT-116
detection_example_dataset/Well-B05-z0-SYTO.ome.tiff	B05	0	SYTO	HCT-116
detection_example_dataset/Well-B05-z1-HOECHST.ome.tiff	B05	1	HOECHST	HCT-116
detection_example_dataset/Well-B05-z1-SYTO.ome.tiff	B05	1	SYTO	HCT-116
detection_example_dataset/Well-B05-z10-HOECHST.ome.tiff	B05	10	HOECHST	HCT-116
detection_example_dataset/Well-B05-z10-SYTO.ome.tiff	B05	10	SYTO	HCT-116
detection_example_dataset/Well-B05-z11-HOECHST.ome.tiff	B05	11	HOECHST	HCT-116
detection_example_dataset/Well-B05-z11-SYTO.ome.tiff	B05	11	SYTO	HCT-116
detection_example_dataset/Well-B05-z12-HOECHST.ome.tiff	B05	12	HOECHST	HCT-116
detection_example_dataset/Well-B05-z12-SYTO.ome.tiff	B05	12	SYTO	HCT-116
detection_example_dataset/Well-B05-z13-HOECHST.ome.tiff	B05	13	HOECHST	HCT-116
detection_example_dataset/Well-B05-z13-SYTO.ome.tiff	B05	13	SYTO	HCT-116
detection_example_dataset/Well-B05-z14-HOECHST.ome.tiff	B05	14	HOECHST	HCT-116
detection_example_dataset/Well-B05-z14-SYTO.ome.tiff	B05	14	SYTO	HCT-116
detection_example_dataset/Well-B05-z15-HOECHST.ome.tiff	B05	15	HOECHST	HCT-116
detection_example_dataset/Well-B05-z15-SYTO.ome.tiff	B05	15	SYTO	HCT-116
detection_example_dataset/Well-B05-z16-HOECHST.ome.tiff	B05	16	HOECHST	HCT-116
detection_example_dataset/Well-B05-z16-SYTO.ome.tiff	B05	16	SYTO	HCT-116
detection_example_dataset/Well-B05-z17-HOECHST.ome.tiff	B05	17	HOECHST	HCT-116
detection_example_dataset/Well-B05-z17-SYTO.ome.tiff	B05	17	SYTO	HCT-116
detection_example_dataset/Well-B05-z18-HOECHST.ome.tiff	B05	18	HOECHST	HCT-116
detection_example_dataset/Well-B05-z18-SYTO.ome.tiff	B05	18	SYTO	HCT-116
detection_example_dataset/Well-B05-z19-HOECHST.ome.tiff	B05	19	HOECHST	HCT-116
detection_example_dataset/Well-B05-z19-SYTO.ome.tiff	B05	19	SYTO	HCT-116
detection_example_dataset/Well-B05-z2-HOECHST.ome.tiff	B05	2	HOECHST	HCT-116
detection_example_dataset/Well-B05-z2-SYTO.ome.tiff	B05	2	SYTO	HCT-116
detection_example_dataset/Well-B05-z20-HOECHST.ome.tiff	B05	20	HOECHST	HCT-116
detection_example_dataset/Well-B05-z20-SYTO.ome.tiff	B05	20	SYTO	HCT-116
detection_example_dataset/Well-B05-z21-HOECHST.ome.tiff	B05	21	HOECHST	HCT-116
detection_example_dataset/Well-B05-z21-SYTO.ome.tiff	B05	21	SYTO	HCT-116
detection_example_dataset/Well-B05-z22-HOECHST.ome.tiff	B05	22	HOECHST	HCT-116
detection_example_dataset/Well-B05-z22-SYTO.ome.tiff	B05	22	SYTO	HCT-116
detection_example_dataset/Well-B05-z23-HOECHST.ome.tiff	B05	23	HOECHST	HCT-116
detection_example_dataset/Well-B05-z23-SYTO.ome.tiff	B05	23	SYTO	HCT-116
detection_example_dataset/Well-B05-z24-HOECHST.ome.tiff	B05	24	HOECHST	HCT-116
detection_example_dataset/Well-B05-z24-SYTO.ome.tiff	B05	24	SYTO	HCT-116
detection_example_dataset/Well-B05-z25-HOECHST.ome.tiff	B05	25	HOECHST	HCT-116
detection_example_dataset/Well-B05-z25-SYTO.ome.tiff	B05	25	SYTO	HCT-116
detection_example_dataset/Well-B05-z26-HOECHST.ome.tiff	B05	26	HOECHST	HCT-116
detection_example_dataset/Well-B05-z26-SYTO.ome.tiff	B05	26	SYTO	HCT-116
detection_example_dataset/Well-B05-z27-HOECHST.ome.tiff	B05	27	HOECHST	HCT-116
detection_example_dataset/Well-B05-z27-SYTO.ome.tiff	B05	27	SYTO	HCT-116
detection_example_dataset/Well-B05-z28-HOECHST.ome.tiff	B05	28	HOECHST	HCT-116
detection_example_dataset/Well-B05-z28-SYTO.ome.tiff	B05	28	SYTO	HCT-116
detection_example_dataset/Well-B05-z29-HOECHST.ome.tiff	B05	29	HOECHST	HCT-116
detection_example_dataset/Well-B05-z29-SYTO.ome.tiff	B05	29	SYTO	HCT-116
detection_example_dataset/Well-B05-z3-HOECHST.ome.tiff	B05	3	HOECHST	HCT-116
detection_example_dataset/Well-B05-z3-SYTO.ome.tiff	B05	3	SYTO	HCT-116
detection_example_dataset/Well-B05-z30-HOECHST.ome.tiff	B05	30	HOECHST	HCT-116
detection_example_dataset/Well-B05-z30-SYTO.ome.tiff	B05	30	SYTO	HCT-116
detection_example_dataset/Well-B05-z31-HOECHST.ome.tiff	B05	31	HOECHST	HCT-116
detection_example_dataset/Well-B05-z31-SYTO.ome.tiff	B05	31	SYTO	HCT-116
detection_example_dataset/Well-B05-z32-HOECHST.ome.tiff	B05	32	HOECHST	HCT-116
detection_example_dataset/Well-B05-z32-SYTO.ome.tiff	B05	32	SYTO	HCT-116
detection_example_dataset/Well-B05-z33-HOECHST.ome.tiff	B05	33	HOECHST	HCT-116
detection_example_dataset/Well-B05-z33-SYTO.ome.tiff	B05	33	SYTO	HCT-116
detection_example_dataset/Well-B05-z34-HOECHST.ome.tiff	B05	34	HOECHST	HCT-116
detection_example_dataset/Well-B05-z34-SYTO.ome.tiff	B05	34	SYTO	HCT-116
detection_example_dataset/Well-B05-z35-HOECHST.ome.tiff	B05	35	HOECHST	HCT-116
detection_example_dataset/Well-B05-z35-SYTO.ome.tiff	B05	35	SYTO	HCT-116
detection_example_dataset/Well-B05-z36-HOECHST.ome.tiff	B05	36	HOECHST	HCT-116
detection_example_dataset/Well-B05-z36-SYTO.ome.tiff	B05	36	SYTO	HCT-116
detection_example_dataset/Well-B05-z37-HOECHST.ome.tiff	B05	37	HOECHST	HCT-116
detection_example_dataset/Well-B05-z37-SYTO.ome.tiff	B05	37	SYTO	HCT-116
detection_example_dataset/Well-B05-z38-HOECHST.ome.tiff	B05	38	HOECHST	HCT-116
detection_example_dataset/Well-B05-z38-SYTO.ome.tiff	B05	38	SYTO	HCT-116
detection_example_dataset/Well-B05-z39-HOECHST.ome.tiff	B05	39	HOECHST	HCT-116
detection_example_dataset/Well-B05-z39-SYTO.ome.tiff	B05	39	SYTO	HCT-116
detection_example_dataset/Well-B05-z4-HOECHST.ome.tiff	B05	4	HOECHST	HCT-116
detection_example_dataset/Well-B05-z4-SYTO.ome.tiff	B05	4	SYTO	HCT-116
detection_example_dataset/Well-B05-z40-HOECHST.ome.tiff	B05	40	HOECHST	HCT-116
detection_example_dataset/Well-B05-z40-SYTO.ome.tiff	B05	40	SYTO	HCT-116
detection_example_dataset/Well-B05-z41-HOECHST.ome.tiff	B05	41	HOECHST	HCT-116
detection_example_dataset/Well-B05-z41-SYTO.ome.tiff	B05	41	SYTO	HCT-116
detection_example_dataset/Well-B05-z42-HOECHST.ome.tiff	B05	42	HOECHST	HCT-116
detection_example_dataset/Well-B05-z42-SYTO.ome.tiff	B05	42	SYTO	HCT-116
detection_example_dataset/Well-B05-z43-HOECHST.ome.tiff	B05	43	HOECHST	HCT-116
detection_example_dataset/Well-B05-z43-SYTO.ome.tiff	B05	43	SYTO	HCT-116
detection_example_dataset/Well-B05-z44-HOECHST.ome.tiff	B05	44	HOECHST	HCT-116
detection_example_dataset/Well-B05-z44-SYTO.ome.tiff	B05	44	SYTO	HCT-116
detection_example_dataset/Well-B05-z45-HOECHST.ome.tiff	B05	45	HOECHST	HCT-116
detection_example_dataset/Well-B05-z45-SYTO.ome.tiff	B05	45	SYTO	HCT-116
detection_example_dataset/Well-B05-z46-HOECHST.ome.tiff	B05	46	HOECHST	HCT-116
detection_example_dataset/Well-B05-z46-SYTO.ome.tiff	B05	46	SYTO	HCT-116
detection_example_dataset/Well-B05-z47-HOECHST.ome.tiff	B05	47	HOECHST	HCT-116
detection_example_dataset/Well-B05-z47-SYTO.ome.tiff	B05	47	SYTO	HCT-116
detection_example_dataset/Well-B05-z48-HOECHST.ome.tiff	B05	48	HOECHST	HCT-116
detection_example_dataset/Well-B05-z48-SYTO.ome.tiff	B05	48	SYTO	HCT-116
detection_example_dataset/Well-B05-z49-HOECHST.ome.tiff	B05	49	HOECHST	HCT-116
detection_example_dataset/Well-B05-z49-SYTO.ome.tiff	B05	49	SYTO	HCT-116
detection_example_dataset/Well-B05-z5-HOECHST.ome.tiff	B05	5	HOECHST	HCT-116
detection_example_dataset/Well-B05-z5-SYTO.ome.tiff	B05	5	SYTO	HCT-116
detection_example_dataset/Well-B05-z50-HOECHST.ome.tiff	B05	50	HOECHST	HCT-116
detection_example_dataset/Well-B05-z50-SYTO.ome.tiff	B05	50	SYTO	HCT-116
detection_example_dataset/Well-B05-z51-HOECHST.ome.tiff	B05	51	HOECHST	HCT-116
detection_example_dataset/Well-B05-z51-SYTO.ome.tiff	B05	51	SYTO	HCT-116
detection_example_dataset/Well-B05-z52-HOECHST.ome.tiff	B05	52	HOECHST	HCT-116
detection_example_dataset/Well-B05-z52-SYTO.ome.tiff	B05	52	SYTO	HCT-116
detection_example_dataset/Well-B05-z53-HOECHST.ome.tiff	B05	53	HOECHST	HCT-116
detection_example_dataset/Well-B05-z53-SYTO.ome.tiff	B05	53	SYTO	HCT-116
detection_example_dataset/Well-B05-z54-HOECHST.ome.tiff	B05	54	HOECHST	HCT-116
detection_example_dataset/Well-B05-z54-SYTO.ome.tiff	B05	54	SYTO	HCT-116
detection_example_dataset/Well-B05-z55-HOECHST.ome.tiff	B05	55	HOECHST	HCT-116
detection_example_dataset/Well-B05-z55-SYTO.ome.tiff	B05	55	SYTO	HCT-116
detection_example_dataset/Well-B05-z6-HOECHST.ome.tiff	B05	6	HOECHST	HCT-116
detection_example_dataset/Well-B05-z6-SYTO.ome.tiff	B05	6	SYTO	HCT-116
detection_example_dataset/Well-B05-z7-HOECHST.ome.tiff	B05	7	HOECHST	HCT-116
detection_example_dataset/Well-B05-z7-SYTO.ome.tiff	B05	7	SYTO	HCT-116
detection_example_dataset/Well-B05-z8-HOECHST.ome.tiff	B05	8	HOECHST	HCT-116
detection_example_dataset/Well-B05-z8-SYTO.ome.tiff	B05	8	SYTO	HCT-116
detection_example_dataset/Well-B05-z9-HOECHST.ome.tiff	B05	9	HOECHST	HCT-116
detection_example_dataset/Well-B05-z9-SYTO.ome.tiff	B05	9	SYTO	HCT-116
detection_example_dataset/Well-B06-z0-HOECHST.ome.tiff	B06	0	HOECHST	HCT-116
detection_example_dataset/Well-B06-z0-SYTO.ome.tiff	B06	0	SYTO	HCT-116
detection_example_dataset/Well-B06-z1-HOECHST.ome.tiff	B06	1	HOECHST	HCT-116
detection_example_dataset/Well-B06-z1-SYTO.ome.tiff	B06	1	SYTO	HCT-116
detection_example_dataset/Well-B06-z10-HOECHST.ome.tiff	B06	10	HOECHST	HCT-116
detection_example_dataset/Well-B06-z10-SYTO.ome.tiff	B06	10	SYTO	HCT-116
detection_example_dataset/Well-B06-z11-HOECHST.ome.tiff	B06	11	HOECHST	HCT-116
detection_example_dataset/Well-B06-z11-SYTO.ome.tiff	B06	11	SYTO	HCT-116
detection_example_dataset/Well-B06-z12-HOECHST.ome.tiff	B06	12	HOECHST	HCT-116
detection_example_dataset/Well-B06-z12-SYTO.ome.tiff	B06	12	SYTO	HCT-116
detection_example_dataset/Well-B06-z13-HOECHST.ome.tiff	B06	13	HOECHST	HCT-116
detection_example_dataset/Well-B06-z13-SYTO.ome.tiff	B06	13	SYTO	HCT-116
detection_example_dataset/Well-B06-z14-HOECHST.ome.tiff	B06	14	HOECHST	HCT-116
detection_example_dataset/Well-B06-z14-SYTO.ome.tiff	B06	14	SYTO	HCT-116
detection_example_dataset/Well-B06-z15-HOECHST.ome.tiff	B06	15	HOECHST	HCT-116
detection_example_dataset/Well-B06-z15-SYTO.ome.tiff	B06	15	SYTO	HCT-116
detection_example_dataset/Well-B06-z16-HOECHST.ome.tiff	B06	16	HOECHST	HCT-116
detection_example_dataset/Well-B06-z16-SYTO.ome.tiff	B06	16	SYTO	HCT-116
detection_example_dataset/Well-B06-z17-HOECHST.ome.tiff	B06	17	HOECHST	HCT-116
detection_example_dataset/Well-B06-z17-SYTO.ome.tiff	B06	17	SYTO	HCT-116
detection_example_dataset/Well-B06-z18-HOECHST.ome.tiff	B06	18	HOECHST	HCT-116
detection_example_dataset/Well-B06-z18-SYTO.ome.tiff	B06	18	SYTO	HCT-116
detection_example_dataset/Well-B06-z19-HOECHST.ome.tiff	B06	19	HOECHST	HCT-116
detection_example_dataset/Well-B06-z19-SYTO.ome.tiff	B06	19	SYTO	HCT-116
detection_example_dataset/Well-B06-z2-HOECHST.ome.tiff	B06	2	HOECHST	HCT-116
detection_example_dataset/Well-B06-z2-SYTO.ome.tiff	B06	2	SYTO	HCT-116
detection_example_dataset/Well-B06-z20-HOECHST.ome.tiff	B06	20	HOECHST	HCT-116
detection_example_dataset/Well-B06-z20-SYTO.ome.tiff	B06	20	SYTO	HCT-116
detection_example_dataset/Well-B06-z21-HOECHST.ome.tiff	B06	21	HOECHST	HCT-116
detection_example_dataset/Well-B06-z21-SYTO.ome.tiff	B06	21	SYTO	HCT-116
detection_example_dataset/Well-B06-z22-HOECHST.ome.tiff	B06	22	HOECHST	HCT-116
detection_example_dataset/Well-B06-z22-SYTO.ome.tiff	B06	22	SYTO	HCT-116
detection_example_dataset/Well-B06-z23-HOECHST.ome.tiff	B06	23	HOECHST	HCT-116
detection_example_dataset/Well-B06-z23-SYTO.ome.tiff	B06	23	SYTO	HCT-116
detection_example_dataset/Well-B06-z24-HOECHST.ome.tiff	B06	24	HOECHST	HCT-116
detection_example_dataset/Well-B06-z24-SYTO.ome.tiff	B06	24	SYTO	HCT-116
detection_example_dataset/Well-B06-z25-HOECHST.ome.tiff	B06	25	HOECHST	HCT-116
detection_example_dataset/Well-B06-z25-SYTO.ome.tiff	B06	25	SYTO	HCT-116
detection_example_dataset/Well-B06-z26-HOECHST.ome.tiff	B06	26	HOECHST	HCT-116
detection_example_dataset/Well-B06-z26-SYTO.ome.tiff	B06	26	SYTO	HCT-116
detection_example_dataset/Well-B06-z27-HOECHST.ome.tiff	B06	27	HOECHST	HCT-116
detection_example_dataset/Well-B06-z27-SYTO.ome.tiff	B06	27	SYTO	HCT-116
detection_example_dataset/Well-B06-z28-HOECHST.ome.tiff	B06	28	HOECHST	HCT-116
detection_example_dataset/Well-B06-z28-SYTO.ome.tiff	B06	28	SYTO	HCT-116
detection_example_dataset/Well-B06-z29-HOECHST.ome.tiff	B06	29	HOECHST	HCT-116
detection_example_dataset/Well-B06-z29-SYTO.ome.tiff	B06	29	SYTO	HCT-116
detection_example_dataset/Well-B06-z3-HOECHST.ome.tiff	B06	3	HOECHST	HCT-116
detection_example_dataset/Well-B06-z3-SYTO.ome.tiff	B06	3	SYTO	HCT-116
detection_example_dataset/Well-B06-z30-HOECHST.ome.tiff	B06	30	HOECHST	HCT-116
detection_example_dataset/Well-B06-z30-SYTO.ome.tiff	B06	30	SYTO	HCT-116
detection_example_dataset/Well-B06-z31-HOECHST.ome.tiff	B06	31	HOECHST	HCT-116
detection_example_dataset/Well-B06-z31-SYTO.ome.tiff	B06	31	SYTO	HCT-116
detection_example_dataset/Well-B06-z32-HOECHST.ome.tiff	B06	32	HOECHST	HCT-116
detection_example_dataset/Well-B06-z32-SYTO.ome.tiff	B06	32	SYTO	HCT-116
detection_example_dataset/Well-B06-z33-HOECHST.ome.tiff	B06	33	HOECHST	HCT-116
detection_example_dataset/Well-B06-z33-SYTO.ome.tiff	B06	33	SYTO	HCT-116
detection_example_dataset/Well-B06-z34-HOECHST.ome.tiff	B06	34	HOECHST	HCT-116
detection_example_dataset/Well-B06-z34-SYTO.ome.tiff	B06	34	SYTO	HCT-116
detection_example_dataset/Well-B06-z35-HOECHST.ome.tiff	B06	35	HOECHST	HCT-116
detection_example_dataset/Well-B06-z35-SYTO.ome.tiff	B06	35	SYTO	HCT-116
detection_example_dataset/Well-B06-z36-HOECHST.ome.tiff	B06	36	HOECHST	HCT-116
detection_example_dataset/Well-B06-z36-SYTO.ome.tiff	B06	36	SYTO	HCT-116
detection_example_dataset/Well-B06-z37-HOECHST.ome.tiff	B06	37	HOECHST	HCT-116
detection_example_dataset/Well-B06-z37-SYTO.ome.tiff	B06	37	SYTO	HCT-116
detection_example_dataset/Well-B06-z38-HOECHST.ome.tiff	B06	38	HOECHST	HCT-116
detection_example_dataset/Well-B06-z38-SYTO.ome.tiff	B06	38	SYTO	HCT-116
detection_example_dataset/Well-B06-z39-HOECHST.ome.tiff	B06	39	HOECHST	HCT-116
detection_example_dataset/Well-B06-z39-SYTO.ome.tiff	B06	39	SYTO	HCT-116
detection_example_dataset/Well-B06-z4-HOECHST.ome.tiff	B06	4	HOECHST	HCT-116
detection_example_dataset/Well-B06-z4-SYTO.ome.tiff	B06	4	SYTO	HCT-116
detection_example_dataset/Well-B06-z40-HOECHST.ome.tiff	B06	40	HOECHST	HCT-116
detection_example_dataset/Well-B06-z40-SYTO.ome.tiff	B06	40	SYTO	HCT-116
detection_example_dataset/Well-B06-z41-HOECHST.ome.tiff	B06	41	HOECHST	HCT-116
detection_example_dataset/Well-B06-z41-SYTO.ome.tiff	B06	41	SYTO	HCT-116
detection_example_dataset/Well-B06-z42-HOECHST.ome.tiff	B06	42	HOECHST	HCT-116
detection_example_dataset/Well-B06-z42-SYTO.ome.tiff	B06	42	SYTO	HCT-116
detection_example_dataset/Well-B06-z43-HOECHST.ome.tiff	B06	43	HOECHST	HCT-116
detection_example_dataset/Well-B06-z43-SYTO.ome.tiff	B06	43	SYTO	HCT-116
detection_example_dataset/Well-B06-z44-HOECHST.ome.tiff	B06	44	HOECHST	HCT-116
detection_example_dataset/Well-B06-z44-SYTO.ome.tiff	B06	44	SYTO	HCT-116
detection_example_dataset/Well-B06-z45-HOECHST.ome.tiff	B06	45	HOECHST	HCT-116
detection_example_dataset/Well-B06-z45-SYTO.ome.tiff	B06	45	SYTO	HCT-116
detection_example_dataset/Well-B06-z46-HOECHST.ome.tiff	B06	46	HOECHST	HCT-116
detection_example_dataset/Well-B06-z46-SYTO.ome.tiff	B06	46	SYTO	HCT-116
detection_example_dataset/Well-B06-z47-HOECHST.ome.tiff	B06	47	HOECHST	HCT-116
detection_example_dataset/Well-B06-z47-SYTO.ome.tiff	B06	47	SYTO	HCT-116
detection_example_dataset/Well-B06-z48-HOECHST.ome.tiff	B06	48	HOECHST	HCT-116
detection_example_dataset/Well-B06-z48-SYTO.ome.tiff	B06	48	SYTO	HCT-116
detection_example_dataset/Well-B06-z49-HOECHST.ome.tiff	B06	49	HOECHST	HCT-116
detection_example_dataset/Well-B06-z49-SYTO.ome.tiff	B06	49	SYTO	HCT-116
detection_example_dataset/Well-B06-z5-HOECHST.ome.tiff	B06	5	HOECHST	HCT-116
detection_example_dataset/Well-B06-z5-SYTO.ome.tiff	B06	5	SYTO	HCT-116
detection_example_dataset/Well-B06-z50-HOECHST.ome.tiff	B06	50	HOECHST	HCT-116
detection_example_dataset/Well-B06-z50-SYTO.ome.tiff	B06	50	SYTO	HCT-116
detection_example_dataset/Well-B06-z51-HOECHST.ome.tiff	B06	51	HOECHST	HCT-116
detection_example_dataset/Well-B06-z51-SYTO.ome.tiff	B06	51	SYTO	HCT-116
detection_example_dataset/Well-B06-z52-HOECHST.ome.tiff	B06	52	HOECHST	HCT-116
detection_example_dataset/Well-B06-z52-SYTO.ome.tiff	B06	52	SYTO	HCT-116
detection_example_dataset/Well-B06-z53-HOECHST.ome.tiff	B06	53	HOECHST	HCT-116
detection_example_dataset/Well-B06-z53-SYTO.ome.tiff	B06	53	SYTO	HCT-116
detection_example_dataset/Well-B06-z54-HOECHST.ome.tiff	B06	54	HOECHST	HCT-116
detection_example_dataset/Well-B06-z54-SYTO.ome.tiff	B06	54	SYTO	HCT-116
detection_example_dataset/Well-B06-z55-HOECHST.ome.tiff	B06	55	HOECHST	HCT-116
detection_example_dataset/Well-B06-z55-SYTO.ome.tiff	B06	55	SYTO	HCT-116
detection_example_dataset/Well-B06-z6-HOECHST.ome.tiff	B06	6	HOECHST	HCT-116
detection_example_dataset/Well-B06-z6-SYTO.ome.tiff	B06	6	SYTO	HCT-116
detection_example_dataset/Well-B06-z7-HOECHST.ome.tiff	B06	7	HOECHST	HCT-116
detection_example_dataset/Well-B06-z7-SYTO.ome.tiff	B06	7	SYTO	HCT-116
detection_example_dataset/Well-B06-z8-HOECHST.ome.tiff	B06	8	HOECHST	HCT-116
detection_example_dataset/Well-B06-z8-SYTO.ome.tiff	B06	8	SYTO	HCT-116
detection_example_dataset/Well-B06-z9-HOECHST.ome.tiff	B06	9	HOECHST	HCT-116
detection_example_dataset/Well-B06-z9-SYTO.ome.tiff	B06	9	SYTO	HCT-116
detection_example_dataset/Well-B07-z0-HOECHST.ome.tiff	B07	0	HOECHST	HCT-116
detection_example_dataset/Well-B07-z0-SYTO.ome.tiff	B07	0	SYTO	HCT-116
detection_example_dataset/Well-B07-z1-HOECHST.ome.tiff	B07	1	HOECHST	HCT-116
detection_example_dataset/Well-B07-z1-SYTO.ome.tiff	B07	1	SYTO	HCT-116
detection_example_dataset/Well-B07-z10-HOECHST.ome.tiff	B07	10	HOECHST	HCT-116
detection_example_dataset/Well-B07-z10-SYTO.ome.tiff	B07	10	SYTO	HCT-116
detection_example_dataset/Well-B07-z11-HOECHST.ome.tiff	B07	11	HOECHST	HCT-116
detection_example_dataset/Well-B07-z11-SYTO.ome.tiff	B07	11	SYTO	HCT-116
detection_example_dataset/Well-B07-z12-HOECHST.ome.tiff	B07	12	HOECHST	HCT-116
detection_example_dataset/Well-B07-z12-SYTO.ome.tiff	B07	12	SYTO	HCT-116
detection_example_dataset/Well-B07-z13-HOECHST.ome.tiff	B07	13	HOECHST	HCT-116
detection_example_dataset/Well-B07-z13-SYTO.ome.tiff	B07	13	SYTO	HCT-116
detection_example_dataset/Well-B07-z14-HOECHST.ome.tiff	B07	14	HOECHST	HCT-116
detection_example_dataset/Well-B07-z14-SYTO.ome.tiff	B07	14	SYTO	HCT-116
detection_example_dataset/Well-B07-z15-HOECHST.ome.tiff	B07	15	HOECHST	HCT-116
detection_example_dataset/Well-B07-z15-SYTO.ome.tiff	B07	15	SYTO	HCT-116
detection_example_dataset/Well-B07-z16-HOECHST.ome.tiff	B07	16	HOECHST	HCT-116
detection_example_dataset/Well-B07-z16-SYTO.ome.tiff	B07	16	SYTO	HCT-116
detection_example_dataset/Well-B07-z17-HOECHST.ome.tiff	B07	17	HOECHST	HCT-116
detection_example_dataset/Well-B07-z17-SYTO.ome.tiff	B07	17	SYTO	HCT-116
detection_example_dataset/Well-B07-z18-HOECHST.ome.tiff	B07	18	HOECHST	HCT-116
detection_example_dataset/Well-B07-z18-SYTO.ome.tiff	B07	18	SYTO	HCT-116
detection_example_dataset/Well-B07-z19-HOECHST.ome.tiff	B07	19	HOECHST	HCT-116
detection_example_dataset/Well-B07-z19-SYTO.ome.tiff	B07	19	SYTO	HCT-116
detection_example_dataset/Well-B07-z2-HOECHST.ome.tiff	B07	2	HOECHST	HCT-116
detection_example_dataset/Well-B07-z2-SYTO.ome.tiff	B07	2	SYTO	HCT-116
detection_example_dataset/Well-B07-z20-HOECHST.ome.tiff	B07	20	HOECHST	HCT-116
detection_example_dataset/Well-B07-z20-SYTO.ome.tiff	B07	20	SYTO	HCT-116
detection_example_dataset/Well-B07-z21-HOECHST.ome.tiff	B07	21	HOECHST	HCT-116
detection_example_dataset/Well-B07-z21-SYTO.ome.tiff	B07	21	SYTO	HCT-116
detection_example_dataset/Well-B07-z22-HOECHST.ome.tiff	B07	22	HOECHST	HCT-116
detection_example_dataset/Well-B07-z22-SYTO.ome.tiff	B07	22	SYTO	HCT-116
detection_example_dataset/Well-B07-z23-HOECHST.ome.tiff	B07	23	HOECHST	HCT-116
