,Drug1,Drug2,Similarity_2D,Pair,Match,Similarity_3D,difference,max,tail
209,Binim,Gefit,0.72436434190244,"('Binim', 'Gefit')",True,0.8236962192919892,0.09933187738954918,0.8236962192919892,False
210,Binim,Gemci,0.29308933618884814,"('Binim', 'Gemci')",True,0.14157726155110198,-0.15151207463774616,0.29308933618884814,False
211,Binim,Linsi,0.8302401150833032,"('Binim', 'Linsi')",True,0.8409704144896395,0.010730299406336297,0.8409704144896395,False
212,Binim,MK-22,0.6098873887036161,"('Binim', 'MK-22')",True,0.6710623547604697,0.061174966056853575,0.6710623547604697,False
213,Binim,Oxali,0.5073701334172696,"('Binim', 'Oxali')",True,0.6915637420498298,0.1841936086325603,0.6915637420498298,False
214,Binim,PD032,0.9486304931011623,"('Binim', 'PD032')",True,0.8952537027405745,-0.053376790360587845,0.9486304931011623,False
215,Binim,Pacli,0.5546184957704585,"('Binim', 'Pacli')",True,0.6252626324223726,0.07064413665191405,0.6252626324223726,False
216,Binim,Palbo,0.3624083599448355,"('Binim', 'Palbo')",True,0.25102403169678494,-0.11138432824805056,0.3624083599448355,False
217,Binim,Rabus,0.7291822917991204,"('Binim', 'Rabus')",True,0.7100334634531102,-0.01914882834601017,0.7291822917991204,False
218,Binim,Regor,0.7744228789758216,"('Binim', 'Regor')",True,0.6002370940045524,-0.17418578497126924,0.7744228789758216,False
219,Binim,SB505,0.6240407349165007,"('Binim', 'SB505')",True,0.20515643961993307,-0.4188842952965676,0.6240407349165007,False
220,Binim,SN-38,0.7127619733991029,"('Binim', 'SN-38')",True,0.763484726490109,0.050722753091006156,0.763484726490109,False
221,Binim,Tanes,0.8592351547420497,"('Binim', 'Tanes')",True,0.7469918190301972,-0.11224333571185252,0.8592351547420497,False
222,Binim,Tasel,0.8385758176804663,"('Binim', 'Tasel')",True,0.861418243617327,0.0228424259368607,0.861418243617327,False
223,Binim,Trici,0.4536293981701581,"('Binim', 'Trici')",True,-0.2813260590079088,-0.734955457178067,0.4536293981701581,True
224,Binim,Trifl,0.34631598547443077,"('Binim', 'Trifl')",True,0.03428216368592329,-0.31203382178850747,0.34631598547443077,False
225,Binim,Vemur,0.9307523721116344,"('Binim', 'Vemur')",True,0.8540509603859086,-0.07670141172572587,0.9307523721116344,False
226,Binim,Vorin,0.675004800525401,"('Binim', 'Vorin')",True,0.829904328792364,0.15489952826696296,0.829904328792364,False
227,Binim,abema,0.4748952506462658,"('Binim', 'abema')",True,0.02899072886797556,-0.44590452177829026,0.4748952506462658,False
228,Borte,Cobim,0.5919408539395489,"('Borte', 'Cobim')",True,0.3763585868805836,-0.21558226705896527,0.5919408539395489,False
229,Borte,Crizo,0.794379156647041,"('Borte', 'Crizo')",True,0.6468914269428011,-0.14748772970423984,0.794379156647041,False
230,Borte,Dabra,0.5258198174412435,"('Borte', 'Dabra')",True,0.321453076533166,-0.2043667409080775,0.5258198174412435,False
231,Borte,Encor,0.6011036166604102,"('Borte', 'Encor')",True,0.2976503475032637,-0.30345326915714654,0.6011036166604102,False
232,Borte,Fluor,0.4622787452562379,"('Borte', 'Fluor')",True,0.5995314636629576,0.1372527184067197,0.5995314636629576,False
233,Borte,Gefit,0.5952176704509053,"('Borte', 'Gefit')",True,0.4951638276056215,-0.10005384284528385,0.5952176704509053,False
234,Borte,Gemci,0.5282517121964078,"('Borte', 'Gemci')",True,0.6428364596181471,0.1145847474217393,0.6428364596181471,False
235,Borte,Linsi,0.3029595280456951,"('Borte', 'Linsi')",True,0.6158564677099139,0.3128969396642188,0.6158564677099139,False
236,Borte,MK-22,0.6976294023326027,"('Borte', 'MK-22')",True,0.489287376783991,-0.20834202554861175,0.6976294023326027,False
237,Borte,Oxali,0.48692682530305975,"('Borte', 'Oxali')",True,0.6364291806453727,0.14950235534231293,0.6364291806453727,False
