,Drug1,Drug2,Similarity_2D,Pair,Match,Similarity_3D,difference,max,tail
165,Adavo,Afati,0.8464749445872746,"('Adavo', 'Afati')",True,0.6107847933115654,-0.23569015127570914,0.8464749445872746,False
166,Adavo,Alpel,0.760975861589437,"('Adavo', 'Alpel')",True,0.5417427222702534,-0.21923313931918353,0.760975861589437,False
167,Adavo,BMS-7,0.7766921313967324,"('Adavo', 'BMS-7')",True,0.7649755656275433,-0.011716565769189113,0.7766921313967324,False
168,Adavo,Binim,0.740135051298022,"('Adavo', 'Binim')",True,0.5675001971063722,-0.1726348541916498,0.740135051298022,False
169,Adavo,Cobim,0.7376714954614988,"('Adavo', 'Cobim')",True,0.5711234004043415,-0.16654809505715729,0.7376714954614988,False
170,Adavo,Crizo,0.7733018870715568,"('Adavo', 'Crizo')",True,0.5915667741130677,-0.1817351129584891,0.7733018870715568,False
171,Adavo,Dabra,0.7683147949304231,"('Adavo', 'Dabra')",True,0.604885223994845,-0.16342957093557808,0.7683147949304231,False
172,Adavo,Encor,0.8306710632953976,"('Adavo', 'Encor')",True,0.5058802798322057,-0.3247907834631919,0.8306710632953976,False
173,Adavo,Fluor,0.332111984630759,"('Adavo', 'Fluor')",True,0.5531266038576886,0.2210146192269296,0.5531266038576886,False
174,Adavo,Gefit,0.49632890148393216,"('Adavo', 'Gefit')",True,0.5058427365774384,0.009513835093506229,0.5058427365774384,False
175,Adavo,Gemci,0.40518105459941856,"('Adavo', 'Gemci')",True,0.7347754233280053,0.3295943687285867,0.7347754233280053,False
176,Adavo,MK-22,0.4498554351983163,"('Adavo', 'MK-22')",True,0.34749080932517484,-0.10236462587314143,0.4498554351983163,False
177,Adavo,Nutli,0.5288264334615955,"('Adavo', 'Nutli')",True,0.6029513876955432,0.07412495423394772,0.6029513876955432,False
178,Adavo,Olapa,0.24518339209131204,"('Adavo', 'Olapa')",True,0.46569528523440473,0.2205118931430927,0.46569528523440473,False
179,Adavo,Oxali,0.670528138995211,"('Adavo', 'Oxali')",True,0.7277574062685437,0.05722926727333266,0.7277574062685437,False
180,Adavo,PD032,0.7113533241253212,"('Adavo', 'PD032')",True,0.6094018152706716,-0.10195150885464954,0.7113533241253212,False
181,Adavo,PI-10,0.836078308923887,"('Adavo', 'PI-10')",True,0.5070574782687103,-0.32902083065517673,0.836078308923887,False
182,Adavo,Pacli,0.8532306023023137,"('Adavo', 'Pacli')",True,0.8107001963512748,-0.04253040595103896,0.8532306023023137,False
183,Adavo,Palbo,0.7036280653271337,"('Adavo', 'Palbo')",True,0.36384917056312194,-0.3397788947640118,0.7036280653271337,False
184,Adavo,Regor,0.6249155692472669,"('Adavo', 'Regor')",True,0.4290512791446853,-0.19586429010258155,0.6249155692472669,False
185,Adavo,SB505,0.6403392067041049,"('Adavo', 'SB505')",True,0.600535239899727,-0.03980396680437792,0.6403392067041049,False
186,Adavo,SN-38,0.6147475917930516,"('Adavo', 'SN-38')",True,0.8345002206315312,0.21975262883847957,0.8345002206315312,False
187,Adavo,Soraf,0.6825041006825867,"('Adavo', 'Soraf')",True,0.6163710951183946,-0.0661330055641921,0.6825041006825867,False
188,Adavo,Tanes,0.8323740348627671,"('Adavo', 'Tanes')",True,0.5810628730825169,-0.25131116178025015,0.8323740348627671,False
189,Adavo,Tasel,0.7650426951179399,"('Adavo', 'Tasel')",True,0.6897694890987834,-0.07527320601915644,0.7650426951179399,False
190,Adavo,Trame,0.7412620007761684,"('Adavo', 'Trame')",True,0.6679167038046183,-0.07334529697155012,0.7412620007761684,False
191,Adavo,Trifl,0.2554343380623763,"('Adavo', 'Trifl')",True,0.7125370813290011,0.45710274326662476,0.7125370813290011,True
192,Adavo,Vinor,0.7483241826780727,"('Adavo', 'Vinor')",True,0.7605856447258801,0.012261462047807425,0.7605856447258801,False
193,Adavo,Vorin,0.7117784159206286,"('Adavo', 'Vorin')",True,0.6160407734703259,-0.0957376424503027,0.7117784159206286,False
194,Adavo,abema,0.7556941983202612,"('Adavo', 'abema')",True,0.5801122994507928,-0.1755818988694684,0.7556941983202612,False
195,Afati,Alpel,0.6316406103500163,"('Afati', 'Alpel')",True,0.7312516951481509,0.09961108479813463,0.7312516951481509,False
196,Afati,BMS-7,0.6119589092751708,"('Afati', 'BMS-7')",True,0.5575535637471394,-0.054405345528031446,0.6119589092751708,False
197,Afati,Binim,0.7926876653708067,"('Afati', 'Binim')",True,0.687212717969908,-0.10547494740089869,0.7926876653708067,False
198,Afati,Cobim,0.7635603848009904,"('Afati', 'Cobim')",True,0.7058679057626334,-0.05769247903835706,0.7635603848009904,False
199,Afati,Crizo,0.7004557761310373,"('Afati', 'Crizo')",True,0.6560169792163022,-0.04443879691473507,0.7004557761310373,False
200,Afati,Dabra,0.703491086017741,"('Afati', 'Dabra')",True,0.8083513413506618,0.10486025533292076,0.8083513413506618,False
201,Afati,Encor,0.8984500161016252,"('Afati', 'Encor')",True,0.7748327055238831,-0.12361731057774217,0.8984500161016252,False
202,Afati,Fluor,0.20918665162133984,"('Afati', 'Fluor')",True,0.39424567217944184,0.185059020558102,0.39424567217944184,False
