drug_a,drug_b,s2,s3,cls_a,cls_b,pair_class
Temozolomide,Veliparib (ABT-888),-0.0107319688930908,0.163763762719571,Other,PARP inhibitor,Other
Temozolomide,"Vemurafenib (PLX4032, RG7204)",0.3457143928443048,0.1478138716720219,Other,MAPK inhibitor,Other
Temozolomide,Vinorelbine Tartrate,0.1715045920507542,-0.0216825768717902,Other,Other,Other
Temozolomide,"Vorinostat (SAHA, MK0683)",0.0233672287425625,-0.0728842001934404,Other,Other,Other
Temozolomide,abemaciclib (LY2835219),0.0157023204922029,-0.1890796419860471,Other,Other,Other
Trametinib (GSK1120212),Triciribine,0.089035591939923,-0.1408235464767872,MAPK inhibitor,Other,Other
Trametinib (GSK1120212),Trifluridine,0.1517189715339783,0.2198148376055208,MAPK inhibitor,Antimetabolite,Other
Trametinib (GSK1120212),Veliparib (ABT-888),0.0884493301656084,0.0641313955907983,MAPK inhibitor,PARP inhibitor,Other
Trametinib (GSK1120212),Vinorelbine Tartrate,0.4205229623048425,0.4213049505128274,MAPK inhibitor,Other,Other
Trametinib (GSK1120212),"Vorinostat (SAHA, MK0683)",0.5596685762094938,0.2198054031793562,MAPK inhibitor,Other,Other
Trametinib (GSK1120212),abemaciclib (LY2835219),0.3780374517328344,-0.0491252221504232,MAPK inhibitor,Other,Other
Triciribine,Trifluridine,0.7134296913345051,0.6318897997423981,Other,Antimetabolite,Other
Triciribine,Veliparib (ABT-888),0.6161969972420971,0.5832114330898068,Other,PARP inhibitor,Other
Triciribine,"Vemurafenib (PLX4032, RG7204)",-0.2011237833429106,0.210289751467797,Other,MAPK inhibitor,Other
Triciribine,Vinorelbine Tartrate,0.0708078385725282,0.1052804996162112,Other,Other,Other
Triciribine,"Vorinostat (SAHA, MK0683)",0.1413912720462797,0.2969622806280531,Other,Other,Other
Triciribine,abemaciclib (LY2835219),0.6517666688633236,0.7085872808808321,Other,Other,Other
Trifluridine,"Vemurafenib (PLX4032, RG7204)",-0.1111544068615104,0.030933808243895,Antimetabolite,MAPK inhibitor,Other
Trifluridine,Vinorelbine Tartrate,0.2173418618857814,0.5124830840350442,Antimetabolite,Other,Other
Trifluridine,"Vorinostat (SAHA, MK0683)",0.2506281529515516,0.4946177082209358,Antimetabolite,Other,Other
Trifluridine,abemaciclib (LY2835219),0.7413942570861641,0.5272275280914375,Antimetabolite,Other,Other
Veliparib (ABT-888),"Vemurafenib (PLX4032, RG7204)",-0.1260224637323084,-0.0152586606729548,PARP inhibitor,MAPK inhibitor,Other
Veliparib (ABT-888),Vinorelbine Tartrate,0.2005365019425402,-0.0779364586789776,PARP inhibitor,Other,Other
Veliparib (ABT-888),"Vorinostat (SAHA, MK0683)",0.0810279260554813,0.1931989389848796,PARP inhibitor,Other,Other
Veliparib (ABT-888),abemaciclib (LY2835219),0.6135275140821603,0.6031145264052603,PARP inhibitor,Other,Other
"Vemurafenib (PLX4032, RG7204)",Vinorelbine Tartrate,0.3233439961450514,0.0467628062897747,MAPK inhibitor,Other,Other
"Vemurafenib (PLX4032, RG7204)","Vorinostat (SAHA, MK0683)",0.1579610032243403,-0.0575072644282908,MAPK inhibitor,Other,Other
"Vemurafenib (PLX4032, RG7204)",abemaciclib (LY2835219),0.0437262080131787,-0.2155239983475443,MAPK inhibitor,Other,Other
Vinorelbine Tartrate,"Vorinostat (SAHA, MK0683)",0.046550267439139,0.4294643784504013,Other,Other,Other
Vinorelbine Tartrate,abemaciclib (LY2835219),0.1520291055938896,0.0476247548398856,Other,Other,Other
"Vorinostat (SAHA, MK0683)",abemaciclib (LY2835219),0.5020119782519341,0.3568108687762721,Other,Other,Other
